group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|ls_only|W0_equal|default_4_to_1|NONE|N2000,1,643.55667145,1866.50573664,2535.64215802,1.70006119,1.57176546
formalfull|E2_ablation|LSCBO|ls_only|W0_equal|default_4_to_1|NONE|N500,1,140.43465046,419.15860839,622.19760589,1.54082978,1.43148066
formalfull|E2_ablation|LSCBO|ls_only|W0_equal|default_4_to_1|NONE|N5000,1,1611.31570248,4670.42060258,6320.39957535,1.70378113,1.57882224
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N1000,1,266.41310160,804.94571294,1233.70875227,1.48055593,1.38443508
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N200,1,44.01882694,137.03920975,234.44045154,1.34861641,1.22295364
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N2000,1,583.32018927,1736.64872626,2527.78634748,1.55383491,1.46124362
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N500,1,120.71729958,373.95472462,614.77068090,1.36912001,1.28675247
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N5000,1,1551.31914894,4540.37331154,6311.30152726,1.64667818,1.53480717
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N1000,1,323.44072948,932.64726908,1249.71794877,1.73570976,1.59392945
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N200,1,63.88340807,183.18192039,243.00515144,1.77129810,1.59007440
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N2000,1,660.57610475,1903.80332392,2538.95494026,1.73893368,1.60262681
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N500,1,157.47872340,457.10270324,626.58170307,1.69521786,1.55624102
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N5000,1,1698.57293497,4856.03199896,6327.28546698,1.79082998,1.64326673
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N1000,1,280.83450210,838.09718144,1239.30114371,1.54153722,1.43722786
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N200,1,40.61755802,129.85569015,234.26487468,1.24709418,1.15593113
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N2000,1,565.21524064,1691.94937542,2515.22107334,1.52603863,1.42978020
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N500,1,129.03514938,392.79044049,617.48303270,1.44566843,1.34845339
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N5000,1,1536.65139116,4503.44444777,6299.83366413,1.63908972,1.52480953
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N1000,1,292.26340694,866.03165063,1246.72479511,1.57854211,1.47759569
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,41.45014808,131.44783636,234.00852516,1.27667684,1.17280598
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,657.42716858,1898.78204745,2541.72515324,1.72561070,1.59614132
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,121.62442396,375.75936937,614.61732500,1.38036854,1.29380051
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1557.92705167,4551.75049554,6307.00082320,1.65671748,1.54011630
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,329.51735016,945.92885474,1250.83747544,1.76407998,1.61628179
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,65.90778443,186.93754758,242.17386903,1.84443301,1.63092013
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,656.18181818,1894.32569890,2538.37378984,1.72842363,1.59460164
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,167.34369885,478.97747864,628.96264084,1.78313099,1.62795017
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1707.90180033,4878.35103234,6332.47648198,1.79673216,1.64970557
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,326.40246046,939.15139985,1250.31889302,1.74934698,1.60480147
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,64.72791024,184.09809384,241.48738051,1.82544190,1.61020247
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,670.38664323,1925.97152683,2542.06818617,1.75899313,1.62009874
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,165.73462214,477.19834560,631.79423904,1.74492624,1.61320009
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1696.73110721,4854.93255437,6332.21332084,1.78517815,1.64140839
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,261.03600655,794.19764001,1234.52632747,1.44804172,1.36362598
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,43.07032967,135.08271651,234.47562846,1.31898845,1.20413485
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,589.77578475,1748.80445470,2525.45817563,1.57493811,1.47373695
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,111.95814649,354.18271996,612.02789661,1.28577659,1.22119855
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1546.87070376,4527.75856577,6305.27665427,1.64616733,1.53199404
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,260.13364055,792.26441472,1234.43039442,1.44334328,1.36021742
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,40.98378926,130.60707614,234.24400232,1.25866134,1.16321176
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,575.77203647,1715.43078407,2517.89962455,1.55005725,1.44903881
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,135.16876972,407.82937690,621.55204199,1.48726700,1.39211094
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1549.93453355,4534.71559905,6306.30995247,1.64870265,1.53419762
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,264.34850299,801.01283561,1234.37181787,1.46692002,1.37631592
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,42.13636364,132.67144822,233.63771816,1.30376861,1.18700999
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,628.09270517,1834.32111679,2535.69971584,1.65910966,1.54300328
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,121.05950413,375.51849699,616.30220408,1.36352744,1.28838866
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1539.97708674,4513.47889332,6305.42430769,1.63872820,1.52682433
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,332.21766562,952.61409896,1252.74473207,1.77130180,1.62550943
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,67.86229947,191.25822924,242.62166464,1.88965806,1.66702175
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,679.90530846,1942.59683116,2536.29873935,1.79483688,1.63917869
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,167.09490334,477.53875101,627.30591430,1.79314187,1.62775407
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1666.97363796,4787.46381475,6322.36009920,1.76117262,1.62017709
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,327.25368249,941.45775939,1251.27825758,1.75030926,1.60754457
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,63.93944354,181.62918648,240.00009741,1.83397546,1.59918450
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,679.20913884,1942.23219232,2538.25302552,1.78930670,1.63739906
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,160.50358680,464.51948354,628.58866987,1.71297655,1.57708438
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1685.08084359,4829.93825535,6330.91207119,1.77389203,1.63285378
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,330.14921090,945.91888949,1248.45006020,1.77654513,1.61984627
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,64.60942249,184.52389921,242.69815923,1.79754862,1.60470802
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,650.54559043,1881.34916847,2536.15188912,1.71759844,1.58464171
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,167.54698457,478.39526906,627.15234216,1.79917931,1.63130478
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1670.68595041,4799.74396848,6330.54320421,1.75901168,1.62216124
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,327.42496494,942.79879499,1253.04981247,1.74461319,1.60734184
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,65.45187166,186.84629847,243.71929354,1.80052604,1.61813316
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,672.40246046,1931.29019880,2544.08248113,1.76056036,1.62335783
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,155.21089631,451.48047278,624.96603985,1.68251031,1.54066557
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1690.19300912,4837.23942186,6324.88355015,1.78380181,1.63725431
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,326.50966608,940.41617418,1252.19346573,1.74291729,1.60430664
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,62.11854103,178.05757060,240.39957320,1.77361754,1.56297014
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,667.70516717,1920.02888559,2541.42696716,1.75313718,1.61527685
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,159.15545590,461.68602395,628.54393347,1.69891307,1.56702621
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1723.43471074,4913.24850778,6337.04352372,1.80959522,1.66081937
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,332.17034700,954.79021651,1256.83918845,1.75571814,1.62336038
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,64.51655629,184.24714894,242.54825700,1.79796431,1.60332423
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,667.76595745,1917.42930597,2536.51976032,1.76237970,1.61656201
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,164.91570248,473.41609947,628.05714476,1.76406773,1.61065529
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1693.78031634,4848.46383774,6331.63509665,1.78250731,1.63926627
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,292.14214876,863.59996175,1242.80247330,1.59137237,1.47872615
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,42.40043447,133.32723339,233.82786585,1.30885913,1.19193688
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,558.01644245,1677.33001854,2515.90172418,1.50549576,1.41616747
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,129.27240773,394.99967219,620.56993095,1.42856406,1.34811166
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1524.69421488,4484.69703258,6310.92772786,1.61867352,1.51493742
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,324.53154574,935.49325784,1250.75016758,1.73771322,1.59754756
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,66.69626640,188.68163221,242.35641400,1.86269248,1.64549213
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,650.92561983,1880.58695648,2533.35479728,1.72369361,1.58599504
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,166.27272727,476.92235595,629.27956343,1.76932927,1.61962130
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1705.04393673,4871.12995175,6330.19552540,1.79544899,1.64780227
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,314.36906854,912.40788022,1247.30577737,1.69580833,1.56083640
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,67.52073733,190.90177531,243.26090559,1.86685511,1.65871788
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,675.33567663,1935.86450529,2541.31667217,1.77337739,1.62945920
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,166.44793388,477.32711745,629.35110934,1.77065444,1.62086232
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1678.80851064,4817.72307640,6332.44599763,1.76614835,1.62803190
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,283.23974763,843.80539517,1240.55625767,1.55046715,1.44586924
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,611.55887522,1798.32894453,2532.91566807,1.62020151,1.51283358
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,122.63770053,377.26774022,613.53260539,1.39875667,1.30230353
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,263.86676017,800.59813115,1235.43188544,1.46080944,1.37410062
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,576.93408135,1720.21176597,2522.14772369,1.54611281,1.45039622
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,113.33449477,355.92409924,610.00107322,1.31381582,1.23301402
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,270.35568862,814.56891723,1236.24581868,1.49404031,1.39852915
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,566.37817638,1694.03599647,2514.61598221,1.53017841,1.43207378
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,121.73397823,376.30167672,615.18264971,1.37807516,1.29426641
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,263.28050491,798.65338364,1234.12979715,1.46177877,1.37232824
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,590.80785414,1752.43123382,2528.11611785,1.57322759,1.47514124
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,117.98682635,367.06271695,612.60434170,1.35143393,1.26720586
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,281.40661157,839.47834295,1239.64182393,1.54352302,1.43926788
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,579.99297012,1725.64076077,2520.44908143,1.55714560,1.45644108
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,117.98395722,368.05356013,614.39861867,1.34038213,1.26605056
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1402.50000000,3353.21138352,1560.26109034,4.51600361,4.32743090
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2953.57017544,7042.70788393,3190.25538318,4.61211109,4.46567962
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,597.02836879,1458.90784410,781.51978640,3.85500193,3.73042400
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,445.57727273,1227.96300995,1323.27424518,2.06508098,1.91489687
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,938.98623853,2566.74826401,2688.21783072,2.13610159,1.97463574
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,204.59862385,572.89319791,658.30496679,1.93775916,1.78779708
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,159.75640088,514.46058682,1110.79815298,1.22159382,1.15357979
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,322.01123596,1038.74015214,2251.45948901,1.21570534,1.14951000
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,84.10641201,266.28950767,558.26411879,1.28271947,1.18923909
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1333.00709220,3207.27101406,1558.16682957,4.30384786,4.13757762
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2851.45614035,6830.83197541,3191.80637943,4.44834673,4.32638152
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,567.72807018,1390.73530751,768.68534036,3.79149356,3.59080987
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,446.27500000,1225.66498727,1316.52132708,2.09453592,1.92091740
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,911.76133652,2506.78380464,2682.37518641,2.08525402,1.93031223
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,220.96136364,608.42096398,660.89467153,2.07239909,1.89707479
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,161.06518519,516.59677761,1109.73535526,1.23561822,1.16057253
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,317.05912786,1027.71817674,2250.19033863,1.19930799,1.13749260
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,86.21772505,270.78272764,558.43449080,1.31355419,1.21009809
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1328.07894737,3197.46172660,1558.99065525,4.28337919,4.12314059
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2889.11403509,6896.38943184,3168.59269574,4.57334156,4.38952247
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,602.70212766,1462.64535640,766.97071280,4.04358405,3.78811951
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,456.01376147,1247.01433240,1318.42979282,2.13260277,1.95325930
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,934.21074380,2556.98621413,2688.55424619,2.12458742,1.96650202
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,221.04545455,605.53290864,655.38083102,2.11697907,1.90384339
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,164.51755448,523.75369195,1109.67141620,1.26235089,1.17792775
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,324.51290536,1043.26672119,2250.22605305,1.22743632,1.15594537
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.45387454,262.74034238,558.07263677,1.25898704,1.17295076
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1384.78070175,3323.57836098,1573.36901818,4.38491820,4.26514068
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2873.98245614,6869.20068458,3176.39637172,4.52702023,4.36483269
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,574.10638298,1407.98152091,775.80985146,3.76248258,3.61389989
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,432.71599045,1204.00122645,1328.37284340,1.98669553,1.86844998
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,934.00238663,2557.04370666,2689.43907210,2.12240523,1.96591243
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,228.01376147,625.55280438,665.28549238,2.10388706,1.94036186
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,164.36316182,524.01047611,1110.71260017,1.25714886,1.17670901
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,318.55658363,1030.87715072,2250.26103268,1.20484339,1.14118771
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,84.26652142,266.55671945,558.14468967,1.28609834,1.19093888
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1306.98245614,3143.68494677,1541.30429365,4.31376563,4.08249759
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2986.09649123,7098.65696509,3168.99004506,4.72567160,4.52138003
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,595.06382979,1452.97820155,778.21345109,3.87541132,3.72530531
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,454.85550459,1247.61434953,1323.85328695,2.10582154,1.94629229
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,919.18854415,2526.37098745,2689.78008684,2.08809536,1.94088353
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,216.74224344,599.99225030,661.54468765,2.02788271,1.86758322
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,162.52619926,520.10793698,1110.57663934,1.24361596,1.16755579
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,319.20553936,1032.19549207,2250.20046314,1.20740851,1.14280642
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,85.46695715,268.81853442,557.71432263,1.30785591,1.20328875
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1185.75886525,2888.97004277,1537.40593231,3.93390731,3.74878516
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2811.27192982,6739.37413930,3177.87306390,4.42412400,4.27880718
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,628.85106383,1524.75394034,780.70765325,4.06901558,3.90671336
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,443.59482759,1218.74307712,1314.11253537,2.09141455,1.91304109
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,909.63721805,2504.89303360,2686.93724280,2.07174962,1.92553796
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,225.06896552,617.64645551,662.09704923,2.10144504,1.92379532
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,162.85764131,520.36013156,1109.78768189,1.24916854,1.16954704
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,323.94725111,1042.21732948,2250.45835139,1.22486630,1.15449852
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,85.70821918,270.05147990,559.02889190,1.30107874,1.20448848
