group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|ls_only|W0_equal|default_4_to_1|NONE|N2000,1,602.37230769,1746.72162433,2459.50676995,1.70122691,1.54115460
formalfull|E2_ablation|LSCBO|ls_only|W0_equal|default_4_to_1|NONE|N500,1,113.06364922,356.01056346,624.20242965,1.30359587,1.22338664
formalfull|E2_ablation|LSCBO|ls_only|W0_equal|default_4_to_1|NONE|N5000,1,1473.01806452,4302.41248839,6153.92943717,1.65841213,1.51604580
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N1000,1,239.80428135,740.12182907,1230.06553727,1.38470082,1.29413634
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N200,1,41.73085339,131.76490789,238.59368398,1.29299953,1.17715822
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N2000,1,566.34436275,1670.25846346,2456.97787393,1.60405893,1.47157808
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N500,1,122.41364136,376.62226619,626.24102402,1.39825288,1.29352465
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N5000,1,1448.40640000,4249.61952307,6151.19584152,1.63271281,1.49713632
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N1000,1,316.66611842,909.83962794,1247.32568622,1.75842238,1.58341539
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N200,1,62.11230769,178.33297382,245.98574903,1.76298756,1.55869442
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N2000,1,622.77760000,1791.40449711,2463.41609481,1.75112228,1.57984601
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N500,1,161.67927632,464.31218953,636.83675497,1.76148344,1.58134050
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N5000,1,1599.58388158,4578.31642080,6175.93470151,1.78323577,1.61218471
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N1000,1,249.89143731,763.40849875,1234.15470784,1.42944616,1.33185389
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N200,1,43.83390706,136.71726902,239.62148278,1.34107812,1.21702759
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N2000,1,532.12254902,1593.67925397,2447.46709832,1.52354855,1.40680243
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N500,1,111.45299145,352.28176791,623.53056429,1.28901951,1.21145091
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N5000,1,1536.48960000,4439.85630961,6163.31005730,1.72259508,1.56450270
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N1000,1,241.69616205,744.08898927,1230.11187301,1.39547575,1.30147833
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,43.32910053,135.66850818,239.62673773,1.32554856,1.20705033
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,551.98684211,1638.66706480,2453.95405874,1.56876828,1.44424571
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,118.97990726,369.65954579,626.58463018,1.35690130,1.26709418
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1462.63833076,4277.85983942,6148.65867062,1.65064407,1.50846011
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,319.05718702,916.00866617,1249.46344780,1.76332695,1.59146320
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,59.15443425,171.56719005,244.89936366,1.70000003,1.50457592
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,622.81957187,1794.18777262,2468.26859622,1.74173444,1.57866679
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,164.29278642,470.22366001,637.67673893,1.78342897,1.60006150
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1604.78615385,4583.50413698,6165.76406964,1.79718617,1.61732350
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,318.51485149,913.00961233,1246.09890912,1.77352089,1.59115342
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,62.17230769,178.02274263,245.20233288,1.78052759,1.56195696
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,644.46720000,1839.47573291,2468.60831924,1.80158808,1.62056872
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,155.92430704,451.76074817,635.82529531,1.70630473,1.53915303
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1631.03200000,4641.99828474,6172.63161252,1.82097668,1.63694803
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,254.29137199,774.41217067,1237.46156222,1.44369137,1.34768087
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,40.48479087,129.85033080,239.82017966,1.23560894,1.15060717
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,568.69692308,1674.49906094,2455.78884814,1.61289478,1.47643276
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,111.93227513,353.15527081,623.30555572,1.29591168,1.21526213
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1463.21947450,4281.74243803,6153.46805908,1.64772265,1.50846055
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,241.47295209,744.10367011,1230.97533588,1.39141234,1.30030924
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,42.62547529,134.34279629,239.87905101,1.30000899,1.19274387
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,638.59505410,1826.07911865,2466.51496071,1.78936116,1.60974450
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,112.06503198,353.63980607,623.67988100,1.29520343,1.21605308
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1462.93421053,4276.57349063,6145.23369366,1.65353449,1.50901506
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,244.52704791,751.62303585,1233.05733486,1.40228141,1.31144317
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,54.05448718,159.63664824,242.54918991,1.59656899,1.41145088
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,516.67225806,1560.50301459,2445.68845851,1.48233152,1.37691897
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,109.87830688,348.58526916,622.78193369,1.27522390,1.19981377
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1489.55692308,4335.51413891,6151.49168851,1.67887568,1.52915848
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,310.19783617,897.30865086,1249.02598591,1.71602369,1.55776856
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,62.29735450,178.52768337,245.64230071,1.77516189,1.56316795
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,629.67542504,1807.33292350,2466.22041841,1.76495076,1.59250671
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,156.38226300,451.77145552,634.12723369,1.72413145,1.54427904
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1612.33440000,4604.22883263,6174.76259874,1.79839016,1.62220338
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,319.30615385,916.73367411,1249.83483648,1.76325524,1.59222331
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,61.91653787,177.40359412,245.04700241,1.77636352,1.55745286
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,643.77064220,1837.52412641,2467.70751929,1.80145541,1.61946414
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,161.88800000,463.50562126,634.60221827,1.78110192,1.58524386
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1593.25000000,4562.87871970,6171.89889546,1.77937696,1.60770081
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,311.07692308,898.21764902,1247.36560669,1.72723286,1.56196528
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,65.71715611,185.69291535,245.71546224,1.87104882,1.62871563
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,624.77631579,1799.77705360,2470.99151227,1.74190091,1.58176237
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,160.66924266,463.16564011,638.56059223,1.73742691,1.57204310
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1607.09021407,4590.36231772,6169.46856914,1.79678478,1.61870885
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,320.19078947,916.78141804,1246.60339194,1.78085170,1.59731505
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,58.21020093,170.24424575,246.05893887,1.65085887,1.48359060
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,630.17920000,1803.91275571,2458.17496028,1.78244118,1.59565453
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,167.54587156,474.99556991,634.06710750,1.84770138,1.62843919
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1605.85440000,4586.88963768,6167.85204782,1.79670199,1.61792532
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,310.64153846,894.99117494,1243.19064566,1.74095841,1.56243120
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,65.49948823,185.27799465,245.78485951,1.86337886,1.62432692
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,639.09375000,1828.35211571,2468.73624578,1.78631124,1.61011154
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,165.57645260,471.35737236,634.90367301,1.81926897,1.61267277
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1572.82461538,4513.75586784,6160.07295442,1.76589464,1.59309081
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,316.70942813,907.21362027,1242.43646099,1.77797128,1.58618260
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,60.34097859,174.56889137,245.85288475,1.71529788,1.52501285
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,635.62442040,1818.90383267,2464.73932229,1.78458897,1.60445722
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,166.10784314,474.47923433,638.53031002,1.79647354,1.61275569
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1626.31192661,4629.98835773,6168.71401915,1.81888913,1.63371995
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,249.29384615,761.57629518,1233.09770825,1.42948503,1.32992123
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,40.65531619,129.75551153,239.01003503,1.25320809,1.15517467
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,524.88157895,1576.36590826,2443.45671382,1.50975073,1.39344677
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,110.64760433,350.69604946,623.69647281,1.27872328,1.20517854
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1448.91499227,4247.55962038,6145.58079567,1.63743180,1.49805291
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,324.40030912,927.05871034,1249.31681941,1.79343801,1.61199332
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,59.69677419,172.35717306,244.28755828,1.72773699,1.51663263
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,631.77631579,1812.52377440,2467.68560971,1.76793519,1.59619648
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,160.46676096,461.27860928,635.92324309,1.75526098,1.57317650
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1587.93069307,4546.80352944,6162.91095398,1.78058560,1.60453298
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,317.34080000,913.25624604,1250.94554288,1.74811346,1.58413628
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,60.93055556,175.76075776,245.78733063,1.73334967,1.53650930
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,640.23680000,1828.95279705,2465.53103470,1.79594193,1.61320054
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,153.14709677,445.04998070,634.16045236,1.68821607,1.51987756
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1621.71680000,4623.51076083,6174.28606950,1.80923991,1.62953565
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,239.46367852,740.05969592,1231.23095823,1.37902204,1.29241360
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,528.07843137,1585.11326101,2447.21375218,1.51240844,1.39894131
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,118.45588235,367.57084403,624.79006044,1.36207563,1.26428335
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,244.85431400,751.67494470,1231.92352295,1.40781965,1.31311251
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,576.24893918,1693.07492046,2460.90533490,1.62488177,1.48997613
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,109.50641026,348.15682176,623.40534071,1.26724029,1.19659798
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,232.74034003,724.58282407,1228.58510821,1.34852264,1.26714156
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,548.31192661,1628.90698652,2450.16685097,1.56506217,1.43788887
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,115.78426172,361.73144497,624.29771951,1.33437745,1.24416019
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,251.85932722,767.26344472,1233.71402343,1.44215720,1.33964435
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,518.72477064,1564.45145531,2445.09872966,1.48922804,1.38105427
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,125.44800000,384.54765095,629.12787172,1.41425857,1.31459532
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,255.33981576,773.86481977,1232.54466648,1.46601307,1.35358910
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,542.93995098,1618.00591478,2450.68983042,1.54880400,1.42727908
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,110.31013306,349.02906648,621.96142069,1.28513074,1.20362066
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1422.60194175,3379.42251595,1545.31554716,4.75339404,4.67591965
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3254.50485437,7606.84735963,3062.23604345,5.46816783,5.33832140
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,662.84466019,1590.22363689,784.10717067,4.39861266,4.30720129
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,413.76507277,1158.56157141,1330.90410567,1.93785793,1.78346938
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,875.23150358,2411.91072763,2633.62517131,2.06554803,1.88264986
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,217.89049587,604.10279784,677.66777660,2.01529764,1.82542914
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.73801002,506.19574721,1112.99710740,1.25629665,1.17428778
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,307.56282723,988.06851528,2199.46672540,1.22993108,1.15885936
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.64744352,263.51254317,568.01676451,1.30174637,1.19971096
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1454.73972603,3447.16445991,1546.73435524,4.85157726,4.76934984
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3221.80582524,7536.83211335,3058.82995937,5.42564750,5.29176452
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,703.69178082,1682.11945830,796.34294686,4.52277971,4.51757001
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,420.51652893,1175.43707428,1335.96205024,1.95099157,1.80381452
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,862.74463007,2386.28421269,2634.32322007,2.03473818,1.86110933
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,216.30310263,601.59360115,679.10394722,1.99004188,1.81346992
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,156.51209677,501.23349299,1112.41222447,1.24097791,1.16301404
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,302.46138743,975.96478725,2196.81041416,1.21469185,1.14604029
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.62995595,263.75686220,568.52211716,1.29739291,1.19905581
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1535.66990291,3614.40018490,1544.27049689,5.13836932,5.01201132
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3251.56849315,7601.11959470,3062.93742114,5.46066017,5.33342947
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,607.97087379,1474.51443889,781.60731330,4.06142215,3.99337308
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,423.21666667,1179.14514017,1332.51105230,1.97617507,1.81461464
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,831.43595041,2321.83517058,2635.72249299,1.95831323,1.80723131
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,213.09105960,594.78326331,678.89050045,1.96203148,1.79244558
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,155.98497182,500.41089718,1112.90827060,1.23485562,1.16006814
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,308.00067159,988.55746886,2198.70492548,1.23318472,1.16017176
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.28818444,262.49050224,567.52431239,1.30014102,1.19653473
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1345.85436893,3215.63339117,1538.29852061,4.53952843,4.45644942
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3114.71844660,7314.62886893,3060.44178931,5.23961921,5.13027609
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,689.60273973,1649.24967097,790.01123378,4.50556856,4.44969044
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,421.20525060,1174.91779362,1332.44463877,1.96702693,1.80785485
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,851.84166667,2363.24104730,2633.73163514,2.01014595,1.84262127
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,204.35869565,578.32769542,682.01684307,1.86020942,1.73195587
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,160.31115591,509.28356613,1112.65588435,1.27011896,1.18259111
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,305.08720113,982.08842568,2197.98616200,1.22292740,1.15268335
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,84.41208791,265.35984594,568.47449301,1.30991363,1.20702500
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1414.38834951,3366.34131545,1552.57035712,4.68056544,4.64326430
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3063.21359223,7217.70027555,3079.11352511,5.08903875,5.04107956
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,631.01941748,1518.14939052,773.71818741,4.30617003,4.14368016
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,427.54892601,1189.08074378,1334.14916626,1.99031460,1.82841663
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,858.99376299,2376.00645970,2629.88901623,2.03440213,1.85587399
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,209.26491647,586.85605405,678.96956053,1.92624147,1.76707319
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,151.93145161,491.83372232,1112.67005662,1.20367388,1.13916950
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,309.78140525,991.65771742,2197.60762167,1.24249802,1.16508393
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,84.37774725,265.35641211,568.59708960,1.30838506,1.20655977
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1425.17475728,3374.30056604,1526.44797906,4.88518113,4.70651142
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2925.59223301,6908.10044860,3037.91393369,4.99721983,4.86129168
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,635.16504854,1528.24409232,776.34253413,4.30363106,4.16237197
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,425.59904535,1184.32486016,1332.90062825,1.98585441,1.82246388
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,867.05000000,2395.50658957,2634.77836123,2.04401453,1.86834870
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,212.75000000,593.13448045,677.20166481,1.97115168,1.79184906
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,155.96037464,499.85596007,1112.00162323,1.23821580,1.16033293
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,303.50421941,977.90743256,2196.39655582,1.21969077,1.14886655
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.06376594,256.23871438,568.36266360,1.24329905,1.16306423
