group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N500,1,159.73363095,467.77243984,630.63292564,1.64342264,1.53073807
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N5000,1,1668.69828927,4854.42921620,6437.52560439,1.68191545,1.56085122
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N1000,1,351.93295019,1019.52588909,1333.03663715,1.70709299,1.58242913
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N200,1,68.52209493,195.11633820,246.77695278,1.81753226,1.62797471
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N2000,1,698.19646365,1999.37255298,2539.90508167,1.77996216,1.63239968
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N500,1,169.62193126,487.97277197,629.91239733,1.75034887,1.60289578
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N5000,1,1836.29076621,5216.93896019,6461.57135506,1.83306475,1.67750420
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N1000,1,288.30749682,877.38359505,1315.77595800,1.44692770,1.36936205
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N200,1,43.14570231,137.65637445,238.51049036,1.25445301,1.17158037
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N2000,1,576.66369048,1732.90554595,2516.01236843,1.50684356,1.41771499
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N500,1,130.64018692,399.74691156,617.28738988,1.42220497,1.32804467
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N5000,1,1646.98774885,4806.35825057,6432.41239283,1.66346215,1.54584825
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N1000,1,276.54420432,852.82999507,1315.69182492,1.38812576,1.32860103
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,41.88122605,134.43606239,237.45571461,1.23281146,1.14898276
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,656.38134206,1914.25295357,2543.49650869,1.66725381,1.55645038
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,122.50688073,382.47666616,616.70084634,1.33707741,1.26835534
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1621.27004910,4759.36796172,6444.27124698,1.62967943,1.52664748
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,350.50229709,1014.81469489,1329.92143672,1.71049210,1.57880341
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,62.17681729,181.42079179,245.91976039,1.66436220,1.51350995
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,707.44793713,2017.68915963,2538.18194809,1.80672231,1.64945463
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,173.31157635,497.12971808,632.55873122,1.76909866,1.62712539
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1834.56385069,5214.75630990,6464.11851774,1.82948015,1.67603757
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,369.56250000,1052.99259106,1327.16588891,1.81326157,1.64550685
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,68.10805501,194.40699719,247.05278866,1.80127834,1.61970384
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,705.73371648,2016.44627812,2542.37308883,1.79466071,1.64537146
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,159.71056662,465.81517037,627.19633186,1.66675828,1.53340987
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1872.33595285,5292.30872634,6462.06748422,1.86867642,1.70296418
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,268.80665025,835.27898769,1313.11583942,1.35630171,1.30244386
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,49.12958716,150.90897440,239.92560208,1.40530531,1.28246514
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,571.15548282,1723.56157192,2519.84899389,1.48648944,1.40707412
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,127.28422619,392.53580262,616.89224650,1.38805895,1.30352446
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1631.11246201,4777.30830582,6439.65481795,1.64262184,1.53399242
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,309.92695214,926.65037131,1323.38319782,1.53203293,1.44166777
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,44.79748284,141.74347375,239.67309211,1.28510239,1.20120472
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,578.20825147,1739.58677776,2522.24648194,1.50109841,1.41944497
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,121.35429769,378.46642506,613.80459875,1.34145946,1.26151005
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1646.76595745,4802.93728713,6427.08637642,1.66682467,1.54612583
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,295.17816092,892.44188045,1317.11588137,1.47743537,1.39275294
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,51.48014019,156.30251937,240.81940917,1.45763401,1.32506911
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,537.02267003,1646.32054293,2508.81318967,1.41389925,1.34685694
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,117.86398964,370.76866689,613.03728926,1.30731273,1.23603399
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1640.91577335,4799.69777573,6443.19344623,1.65014215,1.54067044
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,366.54022989,1048.20626619,1329.88401707,1.78888975,1.63387070
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,64.97802198,187.26815343,245.94049375,1.73895940,1.56496315
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,662.23017107,1922.22900708,2535.92029622,1.69515896,1.56855102
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,164.06679764,476.18088619,629.51875398,1.69578013,1.56302399
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1803.91159136,5146.87461763,6456.87744415,1.80412387,1.65502779
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,360.12438625,1036.55057174,1332.96318069,1.74707553,1.61051740
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,68.32242226,194.52427476,246.46001111,1.81835059,1.62511492
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,706.80157171,2017.52758399,2540.31498227,1.80114691,1.64777990
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,161.12752722,469.95263663,629.33016887,1.66669957,1.54189310
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1820.62475442,5179.30403260,6452.57602960,1.82397764,1.66727565
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,360.36738703,1036.51939033,1331.99580121,1.75154244,1.61176486
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,65.76817289,189.77054206,247.48172737,1.73153740,1.57589017
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,706.01519757,2017.89275625,2543.92119536,1.79255375,1.64551259
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,170.46656299,489.27952716,629.09718768,1.76500378,1.60976948
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1868.97126437,5281.58079189,6455.37478402,1.87031551,1.70125252
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,372.19923372,1060.47340301,1330.74359898,1.81346525,1.65289664
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,70.25540275,198.96981139,247.21330020,1.85492029,1.65859635
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,706.76053640,2017.93111236,2541.19521575,1.79942781,1.64749634
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,158.88408644,464.40934571,627.76514811,1.65420514,1.52692697
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1801.46758350,5137.45559535,6449.08823351,1.80731125,1.65403002
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,375.24165029,1067.56324064,1332.09624454,1.82348175,1.66270113
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,66.17878193,189.87868363,246.13659831,1.76738422,1.58656164
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,686.61494253,1975.69712059,2540.72000758,1.74898312,1.61138390
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,159.72906404,466.11054937,627.65864872,1.66374044,1.53315255
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1905.94695481,5361.87834152,6461.25153418,1.90284157,1.72683362
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,358.28926905,1033.96394821,1335.18894783,1.73069765,1.60329890
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,66.13476071,190.45569932,247.34030613,1.74378596,1.58291457
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,707.77963526,2025.69882954,2551.35548595,1.78356734,1.64695249
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,169.49042146,486.53635504,627.82000861,1.76422882,1.60389250
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1836.65134100,5211.74743377,6450.87445205,1.84128929,1.67879869
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,287.90614137,876.37244962,1315.46097919,1.44582764,1.36806667
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,46.57088123,144.99520631,238.87596676,1.34830850,1.23590829
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,621.62500000,1834.55924450,2530.38411510,1.60029026,1.49645719
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,127.42487685,393.47642217,618.05792174,1.38256276,1.30384089
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1623.44716692,4760.09530485,6437.41627277,1.63637804,1.52872568
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,366.56385069,1049.67913525,1332.44660336,1.78009981,1.63280346
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,68.80353635,195.49363486,246.40068145,1.83231239,1.63409501
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,698.12597201,1998.14644981,2537.96243964,1.78331521,1.63272822
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,160.46644845,469.93864785,631.78403446,1.64317805,1.53511399
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1906.63218391,5364.47394170,6463.35400540,1.90192879,1.72710154
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,351.15717092,1015.56951461,1328.82433533,1.71736585,1.58150931
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,67.38461538,192.18538557,245.76678634,1.80672494,1.60964664
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,678.06382979,1960.27847401,2545.03311652,1.71964405,1.59506790
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,177.94252874,506.13918757,631.40970486,1.82493138,1.66163629
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1873.01375246,5294.67095457,6463.77774652,1.86807744,1.70327316
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,268.86020151,833.02973351,1308.86636465,1.36830723,1.30377777
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,623.04900459,1836.40541257,2528.36720040,1.60729438,1.49941791
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,128.96681922,396.91999598,618.47407068,1.39677018,1.31494509
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,281.08482143,861.09805247,1313.54701410,1.41701982,1.34496873
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,586.72418136,1755.87367371,2519.62815759,1.52735968,1.43532388
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,137.94793262,417.69951144,622.19802328,1.47031934,1.37847719
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,292.51724138,887.95377557,1319.01574086,1.45856890,1.38294789
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,688.20520674,1980.09344389,2542.66989873,1.74955800,1.61380393
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,140.57010429,424.15728277,623.98886791,1.48691505,1.39643225
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,277.29093199,852.34284268,1312.01472186,1.40222656,1.33223280
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,578.10030395,1737.81976209,2519.47065694,1.50515686,1.41972310
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,117.63532110,370.44837427,613.31826955,1.30315187,1.23417812
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,295.37102922,889.48578649,1311.07165608,1.49651014,1.39540733
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,591.45238095,1768.43961302,2524.51609986,1.53187133,1.44301908
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,120.25858124,376.78605620,614.88887152,1.32300451,1.25275523
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1145.04624277,2828.19148101,1614.45985542,3.59254423,3.54194766
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2199.77631579,5438.79445564,3099.94006095,3.56951517,3.56001097
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,474.67052023,1199.23935058,766.26003019,3.13424448,3.14630900
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,417.90048544,1184.99666088,1383.50576920,1.84628349,1.72942180
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,829.66141732,2324.75986638,2632.60866952,1.93243379,1.78724368
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,192.45518453,547.12088722,650.75430500,1.82865252,1.69292549
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,165.04739011,529.36371184,1151.56556841,1.23565484,1.15845855
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,306.53096729,992.30796663,2195.93443759,1.20366216,1.13817382
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.27212875,259.52845075,546.27437854,1.29659823,1.19942992
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1119.02890173,2777.36238718,1620.53251542,3.48436101,3.46747053
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2205.77631579,5444.96143978,3088.54063239,3.60593154,3.57286557
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,499.56578947,1249.19066651,762.81513919,3.32891627,3.29223355
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,420.76977153,1189.46983372,1380.79765746,1.86789933,1.73976887
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,832.81310680,2334.31427636,2637.98777197,1.93010182,1.79129320
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,201.56384743,568.25208728,654.63297925,1.88737737,1.75131309
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,163.71802326,526.68624232,1151.73124896,1.22509447,1.15189503
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,306.45593591,991.69178292,2195.10667461,1.20493414,1.13814668
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.70329670,258.17779870,545.97632503,1.29005742,1.19384851
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1141.86184211,2823.75048128,1618.40755841,3.56489169,3.53045334
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2113.61184211,5257.96726005,3097.56788519,3.43498737,3.43937490
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,479.40131579,1208.09958284,764.46796490,3.18053597,3.17543909
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,417.48507463,1178.48482686,1373.34225850,1.87818214,1.73238606
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,848.43689320,2369.56657664,2642.85271343,1.95748290,1.81645943
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,200.34055118,564.55326262,652.56245578,1.89058446,1.74491018
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,166.72565743,533.71775321,1153.10934043,1.24247540,1.16603209
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,306.59684066,992.56973644,2196.15859812,1.20349709,1.13829818
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.50914411,255.56998567,545.76033379,1.27293879,1.18173613
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1134.76315789,2811.60950073,1623.17385920,3.52176750,3.50791850
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2206.18421053,5455.67381022,3106.29329393,3.56521128,3.56663798
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,510.35470085,1276.70816019,771.88821014,3.32050700,3.34087655
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,424.47637795,1201.24652462,1388.09592700,1.86024597,1.74863382
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,827.18471338,2323.73352725,2640.04889889,1.91340165,1.78133047
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,197.87250384,558.68518952,651.25510173,1.87655451,1.72933925
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,164.69001490,528.64716297,1151.61593745,1.23279334,1.15669148
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,311.91206395,1004.10583396,2196.99148631,1.22276209,1.15176153
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,79.95535714,254.56529260,546.02858740,1.26204168,1.17578545
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1101.20809249,2744.04544924,1627.39006181,3.39983360,3.41487952
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2121.20231214,5269.59701193,3090.03717596,3.46428256,3.45281882
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,500.26589595,1249.11532144,760.05411877,3.35829641,3.30014504
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,432.09466019,1215.33436906,1384.88548857,1.90435007,1.77440371
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,841.15923567,2355.04096022,2643.99781964,1.93864343,1.80394215
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,199.64850615,565.72139748,657.26026740,1.85122590,1.73604966
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,168.93649635,537.73085509,1152.04227784,1.26296829,1.17726702
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,310.35683761,1000.73882481,2196.76296864,1.21710140,1.14782038
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.43621868,257.50412118,545.76524808,1.28755685,1.19129216
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1121.16447368,2781.59128381,1620.13613454,3.49273495,3.47349634
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2273.12138728,5591.11997031,3099.08196924,3.69058567,3.66376424
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,467.16763006,1180.92536715,761.43069815,3.12455737,3.10980659
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,423.97572816,1198.51301347,1385.05304366,1.86801611,1.74828362
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,842.39320388,2355.16526923,2639.59419504,1.94940131,1.80705876
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,187.82249561,540.08564246,655.46344790,1.75325440,1.65760017
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,166.41168091,532.52410358,1152.13818302,1.24373609,1.16489312
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,308.44501092,997.23204082,2197.62010750,1.20797976,1.14274591
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.79955291,255.93547514,545.32918185,1.28102357,1.18512914
