group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N1000,1,366.89753321,1023.80670273,1231.75224039,1.96417711,1.78181618
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N200,1,72.43314501,204.90301275,261.24120417,1.86297077,1.65590810
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N2000,1,769.34554974,2141.61040511,2562.32506768,1.98315006,1.79386681
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N500,1,186.96387833,530.00121399,669.93684145,1.84828999,1.68942818
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N5000,1,1911.97058824,5326.59719069,6356.40181236,1.97682202,1.79926952
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N1000,1,332.81558935,948.74184477,1224.44278550,1.81005190,1.65529249
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N200,1,45.79472693,144.38112875,252.19588076,1.29868721,1.19416791
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N2000,1,649.47227191,1880.61529749,2542.05866580,1.70988178,1.57792616
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N500,1,144.17222820,431.99761348,653.99904851,1.52112598,1.39973385
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N5000,1,1772.24687500,5026.46840732,6340.13392693,1.84477044,1.69729214
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N1000,1,337.35778175,957.84355811,1223.79264802,1.83735371,1.67308906
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,42.63088512,136.86052247,250.52319624,1.23234697,1.13820830
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,650.67190227,1885.12295068,2545.67382771,1.70654311,1.57932950
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,146.65446717,437.67064869,654.90211575,1.54144071,1.41685293
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1754.49905123,4983.64013977,6329.59738446,1.83434377,1.68516286
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,349.06801471,986.11832712,1230.77385866,1.87265060,1.71422610
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,80.76271186,223.76311422,263.95351110,2.02081709,1.79548770
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,789.24816176,2187.66494709,2570.58844815,2.01726564,1.82799840
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,201.67656250,559.99417693,668.75160909,2.00312507,1.79391959
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1917.14877589,5342.99442186,6366.49862475,1.97393327,1.80195813
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,367.70342205,1024.94440924,1230.77802893,1.97260661,1.78547040
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,78.06618962,216.68151695,261.31859442,2.00625457,1.75547170
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,769.17830882,2144.78267915,2568.66231438,1.96984752,1.79175465
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,198.60646388,554.20702185,669.84759979,1.96407952,1.77115836
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1939.71726755,5390.10778718,6366.67083861,1.99702858,1.81865017
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,279.40436242,829.52457003,1210.14379199,1.56835568,1.45565526
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,43.45306122,139.42346636,252.05333486,1.23427599,1.15135547
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,655.90625000,1895.20990653,2544.20154425,1.72293263,1.58934742
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,145.95444191,435.31560966,653.28814021,1.54456376,1.41307563
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1693.91650854,4851.34826629,6318.65654731,1.77914467,1.64111098
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,283.95348837,838.99615423,1210.13342123,1.59392800,1.47333387
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,48.24050633,149.70582860,252.60866775,1.36167079,1.23840022
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,634.57423971,1847.58349641,2538.46904462,1.67699874,1.55112003
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,143.17457306,430.73225259,655.46260571,1.50132679,1.39150662
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1742.83427495,4960.54685537,6331.77238359,1.82049224,1.67626066
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,275.65034014,821.18543276,1209.21092846,1.55053121,1.44144838
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,48.78481013,150.61343759,252.20122468,1.38339876,1.24905912
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,637.42281879,1854.67958443,2540.55983150,1.68081189,1.55594000
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,163.08221477,475.00875624,660.50665587,1.67464798,1.52952505
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1752.48576850,4979.67725842,6330.01400828,1.83191969,1.68362175
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,371.98926655,1032.99339430,1229.19428519,2.00240391,1.80282014
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,81.32580038,224.42715796,263.03720792,2.05374130,1.80800875
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,778.39889706,2162.19939189,2565.43519143,2.00007314,1.80959911
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,201.76562500,559.52317689,667.56982465,2.01346322,1.79589598
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1930.16698292,5366.18647131,6359.42603741,1.99314275,1.81241260
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,377.37853107,1046.76001570,1233.76446173,2.01161892,1.82062725
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,78.27941176,218.46172046,263.72337770,1.96320270,1.75253345
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,774.02094241,2153.12182326,2565.51289784,1.98866528,1.80153801
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,193.21116928,542.26000024,668.57531562,1.92038875,1.73465067
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1882.75670841,5268.54342821,6361.45708924,1.94255595,1.77704520
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,363.68250951,1017.10416960,1231.74401964,1.94699984,1.76953828
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,73.00894454,206.36874074,261.72026629,1.86857088,1.66488298
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,772.35216573,2152.26992348,2570.23739079,1.97478938,1.79713034
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,193.54459203,540.79578075,664.68938523,1.95388919,1.74121121
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1909.03605313,5323.26973016,6361.41689004,1.96970265,1.79652364
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,372.43112701,1034.43563298,1230.13333806,2.00073703,1.80393719
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,71.05442177,201.30871893,259.94168745,1.85227391,1.63475474
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,737.14990512,2068.71045797,2551.83883013,1.92092846,1.73753776
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,200.42015209,557.39463680,668.78397591,1.99039000,1.78505930
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1904.24667932,5303.87081956,6344.45900276,1.97860879,1.79490935
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,369.63088512,1027.76421013,1228.62568403,1.99214783,1.79413797
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,73.48489933,207.23973117,261.50321862,1.88494072,1.67385878
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,755.21989529,2116.21853229,2569.59090079,1.93226231,1.76590164
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,194.96812081,546.90745047,670.35215782,1.92425823,1.74511646
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1914.06831120,5325.79640365,6347.09393458,1.98663833,1.80189878
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,370.63465160,1030.56465283,1229.90235659,1.99207494,1.79720529
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,76.83420593,214.21052224,261.49074279,1.97110517,1.73316943
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,750.03422053,2099.28824148,2558.56265767,1.94090050,1.75941142
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,203.69639469,565.92868071,671.85934521,1.99851143,1.80459880
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1879.54227941,5256.09963680,6351.11237344,1.94755414,1.77581032
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,291.69843750,858.92606247,1216.96369681,1.61267069,1.50041790
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,45.93548387,144.15484480,251.26073113,1.31664579,1.19816258
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,660.68906250,1904.86603756,2543.64703324,1.73650786,1.59832732
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,129.06028369,399.05763364,651.37687672,1.37692104,1.29284156
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1775.91825095,5033.68641722,6339.35868493,1.84918895,1.70010058
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,365.22540250,1019.43595974,1230.15539313,1.96193418,1.77636206
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,76.14847943,213.46474839,262.71982424,1.92918203,1.71771700
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,770.15992647,2148.90427937,2572.40012860,1.96483809,1.79250764
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,196.35253054,549.02104917,668.96509897,1.94859208,1.75629747
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1908.01318267,5325.89821101,6369.98391979,1.96171123,1.79480312
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,357.88403042,1002.10380578,1226.48766134,1.93776902,1.75039261
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,69.50785340,197.80170368,259.42869136,1.82170200,1.60850907
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,770.31939163,2145.34116739,2565.38853267,1.97940801,1.79477701
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,207.20527307,571.05010074,667.91960731,2.06486364,1.83374222
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1860.09505703,5216.49113915,6352.74416160,1.92610053,1.76119904
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,291.45974955,855.44418830,1211.59140312,1.63072477,1.50184071
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,656.21466905,1896.17838313,2544.78823068,1.72268085,1.58978346
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,132.82915718,407.36025217,652.18831451,1.41224013,1.31947317
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,288.57305503,850.35853864,1213.26233819,1.60855832,1.48991170
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,654.81040268,1892.19685210,2542.88747371,1.72243225,1.58762117
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,158.20767888,463.53359688,658.13087857,1.64060247,1.49685202
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,276.69669118,823.54685715,1209.53767596,1.55527352,1.44538279
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,694.95811518,1980.04172316,2550.45431976,1.81359877,1.66002801
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,122.46140940,384.24833521,649.46591814,1.31726119,1.24633938
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,314.32380952,907.31389799,1219.21665566,1.72914129,1.58673794
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,666.78860294,1918.36300902,2545.06830520,1.74992466,1.60927998
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,164.33396584,478.96328755,662.93074567,1.67086519,1.53633602
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,270.07169118,809.36774729,1208.85902821,1.52035513,1.41989529
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,671.32768362,1930.83639403,2550.49884570,1.75185015,1.61639074
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,143.87683824,432.32360504,655.69354569,1.50723075,1.39636803
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1503.43750000,3632.63751423,1665.62282561,4.17224284,4.67746718
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3210.00000000,7751.04616609,3506.85524896,4.19195092,4.77321052
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,739.89062500,1804.29663223,890.19329427,3.90943602,4.28912795
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,396.15301724,1092.86576951,1246.35049546,2.05650804,1.84333228
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,810.61640798,2241.29619005,2586.99376216,2.03770435,1.82101133
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,193.45454545,546.42213314,675.15449419,1.87379482,1.69060169
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,157.19825708,499.21658241,1073.86230929,1.27143397,1.18359209
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,312.57722988,1008.66025289,2235.89599316,1.21450749,1.14704014
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,87.60551724,276.14936962,585.59737567,1.29941361,1.19673817
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1494.77519380,3624.15693865,1682.84143782,4.07040372,4.64118494
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3209.30973451,7740.17874367,3489.88238418,4.22853961,4.77832698
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,766.70796460,1867.16597348,902.79308500,3.94605052,4.40948754
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,388.12860310,1072.91017465,1240.52197773,2.03953581,1.81720791
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,810.74603175,2242.78850502,2589.19383999,2.03353163,1.82059638
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,209.30406504,580.09513853,676.33020546,2.01811992,1.79702635
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,154.25780683,492.79151774,1073.32388132,1.24982847,1.16827986
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,316.34757835,1017.59422181,2237.83833046,1.22545769,1.15622814
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,86.06744868,272.86789649,585.45848113,1.27765299,1.18202133
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1407.23893805,3426.58833168,1655.47890433,3.94975422,4.41846649
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3211.53488372,7731.67455966,3466.23054343,4.28488392,4.78996934
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,779.13178295,1891.34113999,899.71906593,4.03553152,4.47661318
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,383.34368071,1064.50357822,1243.33356314,2.00255748,1.79776720
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,843.92261905,2313.78857511,2592.58176378,2.10957531,1.87856585
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,205.92241379,572.07216777,674.57005027,1.99908487,1.77599394
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.05873822,501.08595380,1074.00037353,1.27782285,1.18807860
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,313.06841742,1009.78592905,2236.08025698,1.21606772,1.14825197
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,85.43108504,271.61160428,585.58351879,1.26726541,1.17577655
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1481.46093750,3582.11714112,1657.09826340,4.15053023,4.62301161
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3056.00714286,7409.80781268,3470.09942711,4.06897468,4.58188197
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,749.61061947,1834.27767562,907.70919311,3.81939953,4.31675130
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,393.43237251,1084.08229737,1240.74266337,2.06644748,1.83675109
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,808.01077586,2236.29231328,2587.75790442,2.02959495,1.81614850
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,200.49445676,561.08016151,675.13927787,1.94209768,1.73847143
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,152.40635798,488.91132809,1073.28247313,1.23499338,1.15849833
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,319.98148148,1024.48183994,2236.60890633,1.24190041,1.16571861
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,84.92359551,270.23483304,585.00841633,1.26405084,1.17136034
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1515.74418605,3657.61582032,1664.43370389,4.21195530,4.71238609
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3249.39534884,7821.55046142,3486.03042241,4.29006516,4.83286643
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,767.85271318,1864.44766657,893.60732541,4.02811678,4.42736909
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,404.61111111,1110.59012843,1246.53648951,2.09960478,1.87446834
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,809.00975610,2241.72644444,2593.79316463,2.01985613,1.81617834
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,210.60775862,581.69521998,674.32150114,2.04654521,1.80815363
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,153.39917127,491.31841251,1073.89217526,1.24058674,1.16348390
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,318.34164223,1021.69003943,2237.73306262,1.23338341,1.16131537
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,87.13782991,274.77822557,584.88314386,1.29797686,1.19285740
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1511.23008850,3640.50417806,1650.56061364,4.26518162,4.71061094
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3120.65714286,7544.03341111,3469.26800428,4.15689476,4.66807575
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,777.23893805,1886.91892128,898.85724061,4.03292843,4.46813377
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,383.53215078,1063.50170207,1240.82342332,2.01410624,1.79996778
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,831.82702703,2289.21372666,2593.70550664,2.07700588,1.85673338
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,209.67627494,580.90170940,676.38624588,2.02127192,1.79949014
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,150.78519062,485.38286072,1073.01060949,1.22293423,1.15003346
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,313.73387097,1011.03854951,2235.83952299,1.21910857,1.14999314
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,85.72323379,272.20821647,585.56186291,1.27176249,1.17861280
