group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,381.38709677,1082.66749435,1309.47037693,1.83854217,1.67591752
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,72.65654649,207.15997309,255.77002723,1.80871032,1.61221537
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,776.12043796,2205.53106862,2667.94423118,1.83132917,1.67664421
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,184.99610895,526.50844805,645.38072293,1.82097268,1.64894869
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1925.37001898,5474.23193232,6583.44400703,1.82778119,1.68767118
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,376.93702290,1076.94609657,1315.85963796,1.79497534,1.65793948
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,71.51560178,204.85267896,255.89544044,1.77808718,1.59248318
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,761.13229572,2174.58860350,2668.45332735,1.79510068,1.65146317
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,185.14503817,529.08629706,649.46236658,1.79361393,1.64627529
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1931.12213740,5477.22730812,6567.26523935,1.84457389,1.69304130
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,288.92273403,880.18416975,1291.74175295,1.44210080,1.36592501
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,45.87656033,146.53271206,247.06590546,1.25042711,1.16329743
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,660.38000000,1955.09356071,2651.18335928,1.58327541,1.48582409
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,128.17339149,399.35304843,629.58619407,1.34531191,1.26499532
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1779.32166667,5149.60049088,6546.78873358,1.71297827,1.59142621
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,319.18677043,947.16176069,1298.81128013,1.57098417,1.46770270
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,53.62790698,163.63891221,248.78951581,1.43473922,1.29706717
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,655.40839695,1942.94397679,2647.95761967,1.57623198,1.47801024
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,123.68743287,388.06699399,626.09364093,1.31754657,1.23520819
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1771.94708029,5134.84374136,6547.88128335,1.70516125,1.58630994
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,308.67748092,923.13211965,1294.96776193,1.53084288,1.43292632
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,46.85000000,148.02666823,246.10462781,1.29048426,1.18170172
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,769.70166667,2193.13998175,2669.71066715,1.81316052,1.66551840
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,132.63269877,409.66431501,631.42407164,1.38145738,1.29534156
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1860.58857143,5326.06249477,6559.66944772,1.78237418,1.64572463
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,381.85214008,1085.06981822,1312.05064751,1.83167059,1.67631397
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,74.16603053,210.88403350,256.81277080,1.82731399,1.63556544
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,792.59500000,2244.75365049,2676.76527088,1.85476040,1.70217295
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,190.48956357,538.47223492,646.31508447,1.86817362,1.68586656
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1939.68380952,5501.77056110,6579.33682426,1.84424577,1.69775689
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,382.68121442,1086.66304564,1311.80942807,1.83649749,1.67924235
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,76.74003795,216.57196607,257.39852161,1.87988074,1.67791333
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,790.10436433,2237.13895545,2672.39870359,1.85652019,1.69900921
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,187.38358779,531.11988975,644.72827236,1.84922384,1.66601785
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1963.35603113,5548.99471846,6575.56947649,1.86943176,1.71418137
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,376.31878558,1073.97236969,1312.82531953,1.80244904,1.65716467
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,75.26944972,213.64501157,257.64470939,1.83941886,1.65241909
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,765.47276265,2183.96127072,2669.04737737,1.80432633,1.65859293
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,182.36432638,521.74038757,646.66739872,1.78601917,1.62966736
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1963.72106262,5553.32878161,6582.00192207,1.86520977,1.71383022
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,386.13472486,1095.38419520,1314.55683314,1.84334926,1.68971397
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,78.11089494,218.88159583,256.41514146,1.93207948,1.70359564
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,751.43428571,2152.51209272,2665.08314547,1.77788086,1.63595713
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,186.06686478,529.70596916,647.12092655,1.81904880,1.65470244
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1912.70233463,5439.80973666,6568.98787112,1.82577794,1.68035945
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,375.71206226,1071.57823956,1310.79109774,1.80658385,1.65600342
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,71.21350365,204.99835469,257.29052475,1.74634670,1.58441038
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,771.26145038,2202.27846538,2680.31074875,1.79886758,1.66583518
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,174.64933135,505.47466629,646.32033175,1.71278968,1.57691428
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1937.95801527,5492.15597344,6568.50229495,1.85022890,1.69757608
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,384.19428571,1090.54652149,1313.12566725,1.83911194,1.68378096
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,74.35215453,211.17308040,256.63509023,1.83511319,1.63913153
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,765.41605839,2183.30191819,2668.07318377,1.80585139,1.65871051
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,171.13714286,497.64776832,645.40262226,1.68440944,1.55348583
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1911.08969466,5439.26598370,6574.05651570,1.82071493,1.67881013
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,289.40118871,880.69854889,1290.87343035,1.44699746,1.36783457
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,51.83969466,159.95678531,248.86748360,1.38574190,1.26564435
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,665.30333333,1968.92613571,2657.61949427,1.58529428,1.49299600
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,136.54140127,418.52733841,632.71987937,1.41453250,1.32201928
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1826.71183206,5257.95636958,6564.11619501,1.74694487,1.62229361
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,373.14421252,1064.55516889,1307.77900704,1.80469178,1.64860804
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,72.09509658,206.65435035,256.96534345,1.77362311,1.60005018
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,797.89333333,2254.95953945,2675.26712101,1.86978115,1.71135426
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,178.61836442,513.50248608,645.88653337,1.75470006,1.60458666
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1908.78102190,5428.02582392,6562.48175094,1.82657237,1.67827818
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,371.15749526,1060.57824133,1308.07072719,1.79407063,1.64170605
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,78.92000000,221.47853943,258.05549598,1.92091682,1.71327359
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,780.86678832,2218.18780633,2672.92754519,1.83390298,1.68346196
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,185.60975610,529.98323629,649.33416495,1.79900966,1.64957105
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1952.15809524,5521.66159339,6568.36211096,1.86388594,1.70724475
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,303.26300149,912.34057194,1295.84727392,1.50137104,1.41402051
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,659.67459138,1952.28680616,2648.77648341,1.58524326,1.48505257
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,131.48638132,407.82346826,632.40923791,1.36391956,1.28672904
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,300.70666667,904.98520861,1292.19387551,1.49956436,1.40640164
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,660.48509485,1956.39876140,2653.13861482,1.58056365,1.48566585
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,147.53767123,445.48483744,640.00736527,1.48364691,1.39421450
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,331.03120357,974.17136457,1303.01194285,1.61591689,1.50676505
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,661.10401189,1957.17499359,2652.21489389,1.58344482,1.48686456
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,125.18666667,393.75700396,630.71353213,1.30777342,1.24336010
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,297.93000000,898.95303024,1291.74845442,1.48703890,1.39697451
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,665.65523810,1964.35308107,2648.06835307,1.60070472,1.49524688
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,126.63447251,396.17944271,629.64464996,1.32883324,1.25411565
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,312.03268945,931.25402889,1297.00516656,1.54125330,1.44377031
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,649.13321168,1930.02663343,2648.23834638,1.56071892,1.46739536
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,131.17775354,406.36278651,630.93736493,1.36907931,1.28539101
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1055.65648855,2587.39032324,1489.46124978,3.77780728,3.61361595
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2332.12977099,5664.97119339,3059.90145689,4.01686466,3.87453104
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,441.45419847,1108.10728267,730.54078953,3.25421931,3.12467270
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,447.16572505,1254.29270685,1371.72590340,1.92460001,1.80970038
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,910.13203883,2552.19298542,2789.39217812,1.92669106,1.81213285
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,213.18455744,601.26833218,674.24183254,1.88431510,1.75849411
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,161.48045822,513.67509694,1109.93395616,1.26526914,1.17843815
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,316.27705922,1020.23894102,2258.83107175,1.21571870,1.14885994
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.15305011,258.85134946,549.25941613,1.30105529,1.19793182
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1067.78625954,2613.34283544,1490.68913051,3.81451069,3.64888504
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2445.54961832,5907.79063833,3071.65203030,4.17839227,4.03506828
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,452.04285714,1128.85097605,728.17196760,3.35571353,3.19301732
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,442.73245614,1243.76304190,1369.39726489,1.91318917,1.79661487
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,885.90728477,2507.90827749,2800.52253159,1.85789831,1.77220194
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,201.82464455,577.27028509,673.64502111,1.78767818,1.68594607
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,159.23478836,509.42332845,1110.70203486,1.24467705,1.16661352
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,310.64119850,1007.89943680,2257.75444186,1.19603521,1.13487459
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.04973822,254.31716575,548.98530502,1.26995039,1.17651121
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1009.95238095,2496.25805671,1496.81357350,3.57660702,3.46994570
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2564.09923664,6141.41611137,3047.61681306,4.45410724,4.22224017
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,476.54198473,1184.70635211,736.83991604,3.44881439,3.32760042
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,439.84834123,1234.64433203,1363.79901803,1.91929851,1.78981502
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,906.00473934,2547.80424820,2796.96982425,1.90572563,1.80415883
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,219.55855856,615.26963198,675.54166797,1.93177645,1.79831258
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,157.84096859,506.18506945,1110.09999281,1.23610891,1.15973926
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,315.43796712,1018.85964380,2259.49493215,1.21125702,1.14661543
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.42177361,255.28667839,549.33529506,1.27302521,1.18002789
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1148.11450382,2787.76450018,1503.41721101,4.02820786,3.87701137
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2415.34351145,5833.55433585,3051.29958659,4.18499390,4.00123513
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,515.14761905,1265.54297763,737.57471331,3.72029625,3.56001953
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,450.00883002,1259.16145543,1369.82800719,1.94318592,1.81952218
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,911.74561404,2557.35152976,2792.62665094,1.92483502,1.81398111
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,219.06407767,614.37062203,675.77775339,1.92582566,1.79493637
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,160.72169811,512.20676039,1110.13630078,1.25852579,1.17446527
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,310.28301887,1007.70518305,2258.74795873,1.19283099,1.13378152
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.60055866,257.54513838,548.98007910,1.29459634,1.19250288
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1059.35114504,2602.36555569,1502.56170636,3.72124573,3.61268006
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2442.51908397,5902.85737759,3074.13666477,4.16614000,4.02936072
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,447.21428571,1125.00201954,739.35098873,3.21320738,3.14627166
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,426.11070111,1210.43733201,1371.74256846,1.83392663,1.74296331
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,883.98341232,2497.06371033,2788.21683239,1.87320040,1.77157470
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,225.07749077,628.27609144,678.25729919,1.96158697,1.83129085
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,160.24861111,511.64103430,1110.89207008,1.25185789,1.17171566
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,315.63374189,1018.05646425,2257.31505356,1.21608049,1.14754303
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.92807263,262.81449619,549.73674579,1.32515928,1.21574582
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,987.62595420,2454.52086535,1505.41072939,3.45545959,3.39611241
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2369.90839695,5746.85156763,3065.61628319,4.06592590,3.92718257
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,426.45419847,1075.72344517,728.49988203,3.16267812,3.03638346
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,433.45951036,1223.89814678,1368.41400037,1.87630676,1.76758072
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,911.47184466,2555.84474477,2790.94107311,1.92699996,1.81390183
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,203.92792793,581.58143922,673.51778587,1.80712283,1.69956888
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,159.81805556,510.48433606,1110.42459658,1.25032082,1.16971608
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,310.30294118,1007.11789312,2257.61612820,1.19498740,1.13404889
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.16729323,259.31219096,550.03551910,1.29491448,1.19734834
