group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N500,1,125.04098361,389.43131347,624.56807572,1.34700243,1.27192894
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N5000,1,1723.84417808,4979.09363833,6382.50558119,1.72525690,1.61389503
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N1000,1,298.69500000,896.52591308,1293.59534355,1.51271555,1.42340799
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,44.25366404,140.45301500,242.68906186,1.27364526,1.16928278
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,636.71327434,1887.22307921,2609.90476382,1.57707419,1.48860362
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,131.42000000,402.84355175,624.78879314,1.41437514,1.31815745
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1677.27899160,4873.45407287,6366.97381268,1.68915639,1.58184236
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,375.66609589,1069.93066839,1317.08229351,1.81611986,1.68286596
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,78.42521008,217.97637884,254.08781910,1.99528955,1.76198473
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,734.30225080,2102.25830699,2631.00951207,1.78154065,1.65427012
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,182.61897106,519.28190075,642.38167987,1.82702079,1.67111390
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1862.32071713,5271.69691837,6389.90446383,1.85834255,1.71222977
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,371.02222222,1058.42634575,1313.78903901,1.80516547,1.66824468
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,71.70717131,204.06126993,254.23326844,1.82167315,1.64289522
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,741.51623932,2118.93041134,2633.96684297,1.79389454,1.66612573
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,184.26247987,524.51913797,645.64554884,1.81969555,1.67967815
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1840.63698630,5227.92251529,6392.42452889,1.83485951,1.69649492
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,310.22508039,922.02198753,1296.25047610,1.56270339,1.46303778
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,49.14041096,151.69832240,244.60531422,1.38376233,1.25636283
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,668.56833333,1955.73872269,2613.77645085,1.64964803,1.54349211
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,169.13097345,488.77750166,638.05375255,1.72190206,1.57928947
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1685.84860558,4897.95893593,6378.94651377,1.68963757,1.58700330
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,300.40166667,899.71878943,1292.94252097,1.52337343,1.42964025
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,42.87661017,137.35496403,242.27652212,1.23990148,1.14435765
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,715.36815068,2059.62753202,2625.27699256,1.74531291,1.62263736
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,157.92792793,464.30027723,636.00616929,1.62136492,1.50107866
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1679.27213115,4879.35669485,6370.12425892,1.68902010,1.58301287
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,315.15619968,933.36607226,1298.17813128,1.58140072,1.47965584
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,45.88963211,144.76495987,244.31568237,1.29645196,1.19714208
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,698.40438247,2022.57295447,2622.19288378,1.70906962,1.59378953
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,144.24444444,432.78686441,630.59508928,1.51453835,1.40698972
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1712.68034188,4954.59555379,6380.27341477,1.71561699,1.60609565
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,376.48007968,1066.37325317,1307.62650690,1.85395496,1.69010362
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,70.56752412,201.35330545,253.63260937,1.80373067,1.62414734
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,742.50655738,2118.41292630,2629.32167717,1.80440127,1.66887418
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,182.94017094,518.44518321,639.67108876,1.85030506,1.67601886
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1848.10557769,5243.19776204,6391.91275534,1.84268068,1.70187911
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,379.72727273,1077.64989773,1315.74749319,1.84050389,1.69754575
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,76.33047945,213.71345009,254.26978722,1.93840590,1.72447664
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,740.47011952,2111.82707110,2625.10377977,1.80686063,1.66628960
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,180.13204509,515.68138964,645.22673228,1.78185312,1.65094234
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1834.11553785,5213.56273337,6391.03235314,1.82937405,1.69196751
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,381.83697479,1081.59732327,1314.94147643,1.85362604,1.70523706
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,66.05070994,191.28687819,252.45109348,1.70892308,1.54665592
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,750.01195219,2127.86859378,2618.19664808,1.84256635,1.68449502
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,189.93093093,538.23588574,649.07900333,1.85057549,1.71636720
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1819.16460177,5183.25911522,6392.55185077,1.81336246,1.68114410
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,369.10088496,1054.65718874,1314.20957115,1.79434890,1.66138908
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,74.26042841,208.43920971,252.53884595,1.91958896,1.69240039
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,745.35258964,2120.60243168,2622.59016587,1.82324784,1.67535301
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,183.09915966,519.55430296,641.07129659,1.84148144,1.67577344
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1837.95213675,5225.64119424,6398.38633681,1.82783788,1.69401583
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,370.05210084,1055.73687448,1312.58594591,1.80467092,1.66541776
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,77.86301370,216.51925945,253.57324063,1.99141472,1.75347889
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,727.28034188,2085.88852835,2627.87606898,1.76988637,1.64276830
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,181.23273273,515.77032548,641.25923811,1.82133318,1.66235888
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1838.59646018,5224.07747688,6393.15543272,1.83229137,1.69496813
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,379.67424242,1075.74387679,1312.51551914,1.85185062,1.69887641
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,76.38787879,214.78895484,255.99044826,1.90654025,1.72108346
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,741.85657371,2119.41756016,2633.56745690,1.79541177,1.66680324
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,185.86130137,525.19906237,640.87383214,1.87074719,1.69555877
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1769.29880478,5076.34462643,6387.10250964,1.76749609,1.64600270
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,300.21592920,899.42741603,1293.11456433,1.52190042,1.42892701
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,53.26146010,161.04239683,245.97071392,1.47709148,1.32936533
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,641.24657534,1895.05044920,2606.99415103,1.59289618,1.49704718
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,123.71750806,387.06159234,625.26561100,1.32875151,1.26192223
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1674.80176991,4868.37184357,6367.11538126,1.68656544,1.58005483
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,367.69572650,1051.05568342,1312.99620580,1.79174541,1.65704971
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,72.19807428,204.29177480,252.80729111,1.86111249,1.65506132
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,753.96613546,2145.48231571,2635.07316030,1.82206298,1.68744211
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,183.12307692,520.68941222,643.02480354,1.82736112,1.67407249
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1825.72310757,5194.06985202,6387.41678025,1.82363389,1.68631029
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,372.01176471,1060.55498411,1313.90980375,1.80955468,1.67162480
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,79.46153846,221.06298506,255.75747888,1.98787821,1.77567285
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,734.43833333,2100.78447077,2627.84629739,1.78735763,1.65520037
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,186.73116438,528.41535000,643.40116356,1.86057070,1.69922141
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1823.21404110,5189.42029841,6388.45658303,1.82037143,1.68441919
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,319.29411765,943.28921349,1300.52259311,1.59466019,1.49330494
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,696.96784566,2020.26902327,2623.43282066,1.70348673,1.59103963
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,131.23935091,403.30722842,626.30084524,1.40329656,1.31588942
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,322.81381381,950.40055376,1300.12414497,1.61352307,1.50578505
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,656.00000000,1927.21634024,2609.56741244,1.62538871,1.52235546
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,140.06772908,423.86389616,630.19642903,1.47315022,1.37717748
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,300.13274336,899.39330266,1293.36510718,1.52070615,1.42854831
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,659.00491803,1935.68667734,2613.54557659,1.62642155,1.52685343
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,153.90032154,455.42083820,635.12670297,1.58574264,1.47296611
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,295.51207729,889.35430225,1292.62240419,1.49955145,1.41252402
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,659.03247863,1935.21732323,2612.59738695,1.62801347,1.52707947
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,134.58584071,410.26000189,626.26650074,1.43929083,1.34017227
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,335.91318328,979.63284591,1303.61963535,1.66734532,1.55027246
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,645.89041096,1906.35384524,2609.92588034,1.59977155,1.50462954
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,142.30949106,427.48907999,628.31515251,1.50866806,1.39466296
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,680.11151079,1775.03376214,1444.59755638,2.63755259,2.45004947
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1411.16117216,3663.42837758,2902.89468404,2.70894397,2.52209339
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,306.80586081,814.79134019,708.59783432,2.42647499,2.28284115
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,412.78163265,1179.66685193,1375.42416102,1.79323943,1.73161862
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,887.34722222,2489.12313116,2753.44755276,1.92421428,1.83192993
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,212.65247019,596.99975493,669.64819567,1.91818803,1.79917221
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,156.20691864,504.50550132,1122.28890747,1.21153012,1.14177663
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,308.41250832,1000.99380082,2245.81993529,1.19494910,1.13231281
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,78.94146642,252.34372527,550.68360641,1.24758773,1.16189846
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,681.94604317,1776.81753999,1440.92886011,2.65980422,2.45787315
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1384.62807018,3610.83769129,2907.73058117,2.64817606,2.48094361
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,302.12230216,803.24434592,705.37658956,2.41403376,2.25777740
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,426.12060302,1207.36573503,1375.26101175,1.85171264,1.77484197
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,873.24940618,2463.42108734,2760.05068405,1.88285895,1.80779304
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,211.45398773,594.85054460,670.27392629,1.90308076,1.79069599
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,155.13970110,502.10239458,1121.96538110,1.20446177,1.13650529
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,307.39307129,999.18219755,2246.38193826,1.18996282,1.12962415
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.94014963,256.18819381,550.10858776,1.28384164,1.18295382
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,665.25263158,1749.55299490,1454.45297240,2.54107961,2.39970585
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1385.97482014,3608.49505162,2898.46351738,2.66967849,2.48584093
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,312.70021882,826.06138228,706.78006754,2.48739639,2.32090426
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,427.77330508,1206.09932053,1366.78383288,1.88669508,1.78362167
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,873.05084746,2460.33555406,2755.24131933,1.89027146,1.80843690
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,215.61705989,604.56099647,672.14121906,1.92759059,1.81658179
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.04341637,508.42841498,1122.46328558,1.22511110,1.15099623
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,305.04317549,993.85558634,2245.60614733,1.18228630,1.12382461
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.63606121,258.09979681,550.93980472,1.28808684,1.18933048
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,628.79856115,1669.13272585,1446.39925222,2.43175846,2.29519412
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1431.85614035,3709.56564300,2908.33563108,2.73723530,2.55124647
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,312.71942446,825.09305675,704.96506042,2.50199831,2.32315097
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,438.26603325,1233.60353446,1376.94368732,1.89893669,1.81345357
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,885.26603325,2485.82196533,2755.30991288,1.91660511,1.82817447
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,214.51836735,602.31209604,672.21329532,1.91727425,1.80926824
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,155.88172043,503.63559373,1121.94256709,1.21030835,1.14026998
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,311.17254038,1006.62649732,2245.60866874,1.20603777,1.13934120
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.52476573,255.84140701,551.04206112,1.26973292,1.17783394
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,677.50183150,1775.04135303,1454.39751732,2.58808742,2.43629215
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1378.84615385,3594.98649697,2900.88061762,2.65101011,2.47442228
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,303.04395604,805.01131576,705.10093321,2.42353321,2.26372940
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,439.51271186,1237.58854325,1379.44165835,1.89612939,1.81646835
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,888.10593220,2490.96047312,2753.90960585,1.92508800,1.83306018
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,219.82185273,614.62622144,674.49065084,1.94880811,1.84223681
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,159.38190286,510.77170168,1121.66187729,1.23856443,1.15810450
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,312.16011861,1009.12088656,2246.39515103,1.20839203,1.14168423
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.23503741,259.13060123,550.54909193,1.30074528,1.19584748
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,666.84981685,1751.32554665,1451.65412078,2.55811978,2.40609195
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1320.00719424,3468.89395377,2894.56013838,2.55028094,2.38828424
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,306.87368421,816.82448584,712.00315872,2.40114423,2.27956936
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,429.85788562,1214.37892757,1373.86994856,1.87248062,1.78749008
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,895.44893112,2512.46787273,2765.08667924,1.92237496,1.84259495
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,207.23393740,589.21729493,675.95926563,1.82769272,1.75825874
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.29485095,508.88019423,1122.33360856,1.22755374,1.15232161
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,307.72613849,999.33855277,2245.41437564,1.19303962,1.13065396
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.80789629,256.06588163,550.38437585,1.27950504,1.18133893
