group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,42.07413648,133.97844065,244.59583138,1.26146951,1.16702210
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,626.94682422,1807.52659917,2485.91138766,1.73670002,1.57681272
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,117.46200241,371.11914982,651.34361062,1.29060992,1.21919945
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1422.52596538,4221.40362861,6247.38216133,1.57077290,1.45966740
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,233.88292011,730.56115699,1243.49330717,1.33510323,1.25991086
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,44.85471204,140.40454521,245.73566122,1.32670120,1.21900354
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,515.80820265,1567.31779301,2470.30536746,1.45397813,1.36574240
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,127.89207921,394.76599280,654.79514001,1.38421234,1.29331593
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1471.38350785,4325.27954611,6251.14302855,1.62202769,1.49675208
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,321.43667297,923.75977516,1262.92424666,1.75694511,1.58558974
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,59.42975207,173.44575478,250.55343835,1.66300727,1.48751070
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,649.48771267,1857.49793498,2491.33146048,1.78839986,1.61872601
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,163.43063932,474.36471282,664.80323561,1.69539778,1.54243665
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1770.60302457,4953.75930243,6260.33340222,1.94400398,1.72463582
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,315.15272244,913.63364013,1268.26201807,1.70272622,1.55925489
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,56.68510158,167.81716087,250.71440864,1.58335161,1.43529681
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,624.85126162,1803.96148507,2487.35254205,1.72813555,1.57242038
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,162.86956522,474.77614317,667.64783814,1.66986663,1.53592284
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1710.65406427,4834.45443075,6270.39323432,1.86992268,1.67766406
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,313.82570162,909.62776879,1266.02777773,1.70378326,1.55530934
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,62.39208174,180.27556176,251.73835466,1.72304877,1.54049000
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,617.24931129,1791.25092087,2492.98084022,1.69654761,1.55644802
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,151.98306998,449.42576678,662.84151778,1.58958242,1.46187481
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1681.57655955,4771.58980101,6266.27754352,1.84145174,1.65593132
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,314.09010340,910.78976631,1267.12786661,1.70115468,1.55578535
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,64.02076125,184.04635702,252.41823797,1.75484756,1.56938194
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,640.53686200,1838.94335321,2491.49890326,1.76342799,1.60150116
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,158.94240838,463.95467568,662.89603481,1.66199069,1.51189501
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1732.39697543,4878.00633128,6267.25073845,1.89629551,1.69462219
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,312.44699872,905.67112402,1264.07595302,1.70351878,1.55103551
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,60.81142098,177.29291325,252.29706516,1.66909512,1.50946307
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,578.77693762,1705.48076419,2482.86595947,1.60869348,1.48481098
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,156.22156573,459.75505219,665.53987245,1.61567363,1.49012116
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1750.63516068,4911.26942448,6258.73111151,1.92343408,1.70956795
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,311.24667651,902.63057450,1263.10417217,1.70057849,1.54696414
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,56.63219895,168.01070996,251.26118185,1.57226880,1.43314434
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,612.50996016,1777.93370416,2486.78241690,1.69507262,1.54883030
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,151.55300128,447.53589044,661.05249801,1.59703738,1.46023582
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1710.88846881,4830.02687214,6261.54461181,1.87744271,1.67885717
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,241.98760331,750.35219622,1248.72461579,1.36506252,1.28932662
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,42.34215501,134.95234770,245.34379457,1.25821880,1.17109915
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,500.12388250,1533.20488050,2467.71832551,1.41389091,1.33582071
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,119.76308540,376.17089217,651.80768565,1.31321456,1.23578471
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1408.05169867,4189.18784272,6243.67224689,1.55734210,1.44888418
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,305.01477105,888.97284149,1261.88989825,1.67096324,1.52396085
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,62.98663426,181.30287465,251.35794587,1.74680868,1.55263691
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,634.02457467,1824.63386250,2490.16289748,1.74807118,1.58933938
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,155.95504253,458.07760774,663.51993446,1.62650868,1.48987814
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1711.96975425,4839.71463495,6274.92776446,1.86765789,1.67815312
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,313.61251664,907.23779926,1262.52527625,1.71567553,1.55619307
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,63.55126659,182.90719633,252.12835370,1.74753271,1.56130135
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,630.59231905,1816.61127437,2488.59319741,1.74162307,1.58314354
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,166.07939509,479.22820391,663.62468547,1.73134245,1.56254282
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1735.73534972,4886.10037551,6269.30111448,1.89824559,1.69693061
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,259.34416544,788.24429475,1251.84328516,1.45274861,1.35457359
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,560.11019284,1664.85177646,2479.73407448,1.56224956,1.44950371
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,139.03190319,419.76404491,658.01729388,1.48407934,1.37205530
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,258.99307958,789.73348412,1255.84039798,1.43790391,1.35180984
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,523.34303030,1584.07088188,2472.20532375,1.47206401,1.37997376
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,133.65837696,407.78227275,656.60082733,1.43540153,1.33406515
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,241.99151515,751.65030154,1251.04653596,1.35796988,1.28860568
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,528.50661626,1595.78381718,2473.92515996,1.48371716,1.38963650
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,119.14420804,374.89945780,651.83989390,1.30624398,1.23123572
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,243.84877127,754.52714188,1249.26013813,1.37390128,1.29627244
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,515.79054917,1567.70448941,2471.06762154,1.45267984,1.36556993
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,118.06138393,372.28247912,651.18992268,1.29807240,1.22367814
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,263.01062417,797.48267613,1254.72315140,1.46384091,1.36749673
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,520.88035451,1576.14081359,2467.16623506,1.47349108,1.37614933
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,119.60919540,375.91621459,651.92635351,1.31084487,1.23458918
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1420.38461538,3461.59790401,1709.97809453,3.92617024,4.13721028
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3018.35897436,7268.27634419,3347.46536570,4.27759532,4.44278916
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,729.56692913,1777.16981155,886.84132654,3.93909379,4.06260883
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,470.61945032,1273.91301109,1333.76465627,2.22738169,2.04548054
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,921.83153348,2494.70790231,2617.02007361,2.22964930,2.04287098
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,249.44835681,674.33625723,702.18557499,2.24022739,2.05436231
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,161.41061047,521.82280391,1139.53543279,1.20819488,1.13941290
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,320.06338553,1033.58263905,2243.62515454,1.21197374,1.14613328
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,90.25053229,285.87784508,599.95227505,1.28094431,1.18589244
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1428.48717949,3476.17689953,1705.83567108,3.96673518,4.16098615
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3010.71794872,7254.94873471,3352.12951479,4.25551494,4.43085946
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,725.32478632,1773.60319660,896.32945516,3.83755267,4.02900874
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,471.16490486,1274.39890915,1332.59381824,2.23491710,2.04812009
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,936.34037559,2529.45749039,2625.16117426,2.24704345,2.06623379
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,245.94131455,666.73180895,701.64897654,2.21299742,2.03163286
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,167.25000000,535.26665893,1141.83666108,1.24333732,1.16698496
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,319.13861386,1031.86868554,2244.00793199,1.20777170,1.14376663
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,91.46821242,288.65490937,600.38469031,1.29504782,1.19678653
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1496.76923077,3614.29485476,1698.39029818,4.19100557,4.34236915
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2904.37007874,7051.28604868,3384.34119234,4.03177076,4.27942854
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,683.64102564,1682.42138022,888.51628824,3.67782549,3.83503480
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,458.46244131,1246.89856682,1330.72744035,2.18239266,2.00461047
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,939.15136476,2537.17133527,2628.50488561,2.24657843,2.07019435
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,243.88372093,661.69057750,700.29073602,2.20526374,2.01948349
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,168.31385768,537.64136389,1142.12166372,1.25018653,1.17204965
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,322.51598837,1039.07055501,2244.30614262,1.22000254,1.15208221
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,90.46534018,286.35635961,600.00807162,1.28358651,1.18783231
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1406.85470085,3429.07382005,1702.17192288,3.92262760,4.10797339
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3021.17094017,7279.17194269,3356.53257120,4.25968567,4.44274245
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,668.05142857,1645.82804104,881.10926674,3.65216986,3.76775985
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,454.88322718,1241.78113129,1334.93810942,2.14813203,1.98956298
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,920.00744417,2494.91200208,2624.22778811,2.20982740,2.03735588
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,244.19438445,662.00121724,699.68489935,2.21292192,2.02226075
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,167.04723837,534.69048471,1141.55990357,1.24285282,1.16610846
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,314.59604106,1021.52291253,2242.42018860,1.19344892,1.13279846
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,88.50957096,282.11611240,599.70976123,1.25796648,1.16998912
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1436.05511811,3489.62434565,1701.66130426,4.00632649,4.18350286
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3063.14960630,7385.42011658,3390.35928623,4.23802231,4.48396225
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,655.03149606,1622.40921612,887.78012878,3.52950430,3.69558571
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,473.80893300,1281.71238134,1335.84296266,2.23368855,2.05539125
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,915.08215962,2488.61646782,2631.36564348,2.18302594,2.02640310
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,245.29936306,664.45536979,699.95870416,2.22073130,2.02931740
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,163.56674124,527.12771847,1140.99878861,1.21899308,1.14937034
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,319.17888563,1030.77568973,2241.88952040,1.21181017,1.14427449
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,89.74944072,284.87389748,600.02426279,1.27331181,1.18120209
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1534.62393162,3710.53812472,1729.67305590,4.15154196,4.41541429
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3037.24409449,7323.78523904,3376.56217595,4.23451378,4.45566549
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,688.14960630,1689.53191801,884.40807879,3.73510064,3.86242233
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,457.06203474,1243.16932737,1329.26633400,2.18179633,2.00056162
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,939.15023474,2539.71804323,2633.09319753,2.23675559,2.06875789
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,237.30579965,647.67182322,699.72418311,2.15019047,1.97622079
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,167.04474273,534.66682001,1141.52666578,1.24295720,1.16610964
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,319.63062458,1032.20231012,2242.76341604,1.21191687,1.14522628
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,90.76388889,286.76258097,599.61971242,1.29066733,1.19091475
