group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1835.62050360,5210.42615615,6424.15729258,1.83915890,1.67371329
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,362.32467532,1034.84150028,1300.03246804,1.79725551,1.63960446
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,67.36428571,195.30158733,256.23036076,1.70237730,1.54981586
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,713.94990724,2040.91414456,2582.49660808,1.79144344,1.62785908
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,165.29331046,482.87081510,646.09402794,1.65745761,1.53044426
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1847.13729128,5238.26611547,6431.08126554,1.84557655,1.68117216
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,263.73809524,815.89833393,1275.63444393,1.37478402,1.30188395
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,44.27158273,141.82438393,246.56903082,1.23988564,1.15550024
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,679.76994434,1972.37437692,2587.29988718,1.69749551,1.56681511
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,117.17883212,371.62106368,626.27376919,1.27647292,1.20205532
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1661.14471243,4832.32700083,6397.86302989,1.68207243,1.55255402
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,261.97680098,812.33104232,1275.81817251,1.36508000,1.29557676
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,56.29316547,169.29509945,250.93538351,1.50304598,1.36485287
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,616.46213292,1827.38369430,2563.72095129,1.57653651,1.46003831
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,128.93589744,399.69819794,632.72361590,1.36615236,1.28282387
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1665.93290735,4841.61024278,6396.61713445,1.68777266,1.55605600
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,260.27158273,807.75063582,1273.96800922,1.36144471,1.29004211
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,45.52860412,144.28720418,246.28827708,1.27911324,1.17868429
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,591.84664537,1776.49170628,2564.42345118,1.51249809,1.41638945
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,120.63037249,379.38744331,627.30997611,1.30816532,1.22636771
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1681.35239852,4876.65033847,6401.86621479,1.69977860,1.56654765
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,346.30442804,998.65201866,1294.96732842,1.73522849,1.58590851
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,69.15827338,198.80008632,255.80020520,1.75534618,1.58209874
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,706.22298456,2028.70501309,2589.49613145,1.75969270,1.61270133
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,170.55060034,493.34677687,645.23592208,1.71608086,1.56796624
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1826.12006861,5181.86549738,6408.37473799,1.84128665,1.66854381
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,337.64944649,980.29580389,1294.38232264,1.69384701,1.55585315
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,68.54856115,197.44661460,255.65037697,1.74252136,1.57176318
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,696.19003690,2006.31771573,2586.82254993,1.73932844,1.59570891
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,172.98722045,498.26049991,644.94329816,1.74265055,1.58529722
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1816.38961039,5168.18775691,6420.24402347,1.82274960,1.66049732
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,364.46645367,1039.35844842,1300.13130588,1.80752500,1.64702969
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,65.00488400,188.37613098,252.61229574,1.70511375,1.51616006
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,731.23322684,2080.46674759,2588.87884502,1.82313227,1.65666492
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,172.23562152,496.95160411,645.40578170,1.73185156,1.57962223
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1834.21223022,5204.41790643,6418.62346827,1.84183273,1.67326004
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,351.22634508,1008.24538103,1293.77819180,1.76409523,1.60368192
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,70.29499072,200.48441143,254.56930036,1.80677701,1.60488591
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,730.70664207,2080.00403471,2590.02065473,1.81974719,1.65546943
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,174.44408946,502.52564451,647.15729966,1.74178763,1.59353730
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1822.85791367,5179.33605042,6416.05481449,1.83232170,1.66547904
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,357.30360206,1023.83506400,1299.04990749,1.77581126,1.62253323
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,69.60251799,198.96091356,254.42377697,1.79165911,1.59306465
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,701.31903945,2016.71861924,2586.31041669,1.75303970,1.60481730
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,176.36178108,505.26761810,644.90150854,1.77694466,1.60898783
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1828.07606679,5193.47225992,6421.93191740,1.83323492,1.66859718
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,353.54545455,1015.95575350,1298.96020176,1.75744656,1.60945394
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,73.40827338,207.59175651,255.68771153,1.86534832,1.65672094
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,713.67066895,2045.27578280,2591.39470047,1.77489150,1.62531720
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,171.25385935,494.51555276,644.70249742,1.72686451,1.57335904
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1793.00000000,5121.13861048,6423.26659886,1.79709774,1.64367365
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,272.51282051,837.00166773,1280.71522499,1.40563291,1.33149929
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,69.97444089,201.08521696,256.85281218,1.75728220,1.59402181
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,583.79520295,1760.57465434,2565.96566675,1.48957387,1.40189971
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,119.50064683,377.74680191,628.59329282,1.28874005,1.21754655
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1659.29159520,4825.28741964,6392.14097336,1.68409913,1.55171975
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,349.70015456,1007.03797775,1297.32808035,1.74399158,1.59674538
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,71.04138702,202.24463532,254.93871723,1.81905268,1.61709665
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,706.80148423,2029.06812590,2587.98036076,1.76379878,1.61405538
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,170.21335807,491.40652233,643.00812243,1.72818320,1.56755187
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1852.77365492,5244.64178864,6421.42111362,1.85838299,1.68610918
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,347.35071942,999.48616066,1292.54519134,1.74896173,1.59065660
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,70.76038339,200.89270947,253.55901435,1.83782818,1.61558360
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,706.94805195,2029.29178210,2587.83331298,1.76442352,1.61434545
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,172.65107914,497.17513378,644.25016904,1.74413567,1.58355991
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1818.27697842,5168.64892321,6413.99649272,1.82923086,1.66243790
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,264.42246642,816.63312212,1274.39067074,1.38193529,1.30467792
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,574.65378671,1740.56329039,2564.22552255,1.46885795,1.38602671
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,121.64899713,383.42513113,630.75797177,1.29977155,1.23181682
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,292.84048027,881.12835249,1283.91453346,1.50057873,1.40230803
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,603.47851003,1802.12000982,2566.93490508,1.53827483,1.43650495
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,122.51230425,384.85033657,630.08593988,1.31276612,1.23836169
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,271.45323741,833.33298426,1278.08503138,1.40780722,1.32853457
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,600.14754098,1797.14869787,2570.47767747,1.52427810,1.43000594
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,142.78753994,430.66795226,636.52551430,1.48892713,1.37899122
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,278.79191439,849.92822651,1280.43642877,1.43884839,1.35380096
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,592.40816327,1776.68164508,2562.65964890,1.51666764,1.41768702
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,121.35793045,382.68877592,630.52403247,1.29795934,1.22985519
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,292.70633694,880.04050876,1282.45945224,1.50437810,1.40233319
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,588.08964451,1768.90897406,2564.86328638,1.50222145,1.40967319
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,120.25000000,379.15266675,628.31377515,1.29838691,1.22308138
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1312.68648649,3151.78581318,1546.67543939,4.37189013,4.48020741
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2883.73214286,6868.54388535,3135.54675792,4.65303171,4.86669896
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,577.75892857,1418.68115376,783.80656962,3.73200261,3.98328898
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,471.91176471,1285.52962908,1340.31951469,2.16757969,1.97612090
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,934.20343137,2549.95804290,2672.82490958,2.14925103,1.96623882
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,200.71078431,565.57125685,662.13929615,1.89090905,1.74412855
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,160.29509380,511.27897483,1115.23085296,1.25546152,1.17641495
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,309.46443515,996.14617828,2218.73478911,1.22304135,1.15212430
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,79.69772404,253.58029333,554.35453785,1.26441655,1.17332851
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1366.08035714,3271.38189660,1561.72137460,4.46031475,4.62711410
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2698.47321429,6462.42685729,3099.25708955,4.45853594,4.60381411
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,564.44864865,1379.52487351,763.23881488,3.85065931,3.93616517
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,452.94235033,1245.13001124,1338.73550649,2.08652192,1.91319113
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,949.82555283,2591.76040242,2689.48620126,2.15219305,1.98789335
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,224.79361179,617.37595769,665.07715462,2.09460531,1.90400210
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,154.70824950,498.79051436,1113.70229024,1.21753483,1.14833662
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,309.45305514,996.52237364,2219.45461578,1.22160626,1.15194427
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,84.31927273,264.05444259,555.87719893,1.32493540,1.21948437
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1293.84821429,3124.49048301,1568.18736584,4.18909782,4.40194332
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2905.02678571,6903.34154009,3118.32762573,4.74007053,4.90852500
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,550.26785714,1344.77099504,753.85980179,3.85251716,3.86564216
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,449.17647059,1238.95281103,1341.73859514,2.05778705,1.89894569
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,941.64705882,2570.54473706,2681.96735612,2.14830164,1.97622521
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,224.43680710,617.29725536,666.27350803,2.08199701,1.90030192
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.18988219,506.27186492,1114.11259864,1.24332892,1.16607834
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,313.97243816,1005.99739538,2219.56196858,1.23923705,1.16360067
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,84.96113074,264.93912996,555.06266865,1.34189105,1.22690374
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1227.08035714,2978.16482543,1555.18064650,4.04099282,4.21134347
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2782.83035714,6635.76638250,3094.92894921,4.61110438,4.73507181
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,592.57837838,1442.02062781,770.24468613,3.96672569,4.09597396
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,478.58672377,1302.75824183,1346.29992116,2.17434806,1.99512886
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,920.47006652,2527.36981919,2683.66622510,2.09673716,1.94014651
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,231.44471744,631.69929022,665.91750697,2.14984608,1.94792781
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.55919583,507.28282729,1114.54740477,1.24453038,1.16779016
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,308.42250373,993.78984209,2218.40062680,1.21956776,1.14950009
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,79.91586716,254.28557432,554.80600693,1.26425527,1.17517004
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1338.72321429,3214.28189018,1561.53064875,4.37208148,4.54432680
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2811.41071429,6702.66235951,3108.16536855,4.61794825,4.77146630
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,563.03571429,1373.69463543,758.04289020,3.89626388,3.93680897
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,469.50462963,1279.86862923,1339.15647151,2.16114126,1.96868874
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,931.16216216,2545.91204602,2676.94687472,2.13415884,1.95996136
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,232.72058824,634.57410869,666.30766476,2.15856826,1.95608239
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,157.22114669,504.04539218,1113.73770585,1.23717309,1.16125486
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,311.23816254,1000.30096279,2219.56192349,1.22844505,1.15653488
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.78186969,258.00203623,554.49812888,1.29630060,1.19469371
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1181.44864865,2881.46929654,1552.24760135,3.90581007,4.07513626
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2633.07142857,6318.36841691,3085.20859330,4.39124728,4.51108853
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,538.92924528,1329.99782685,769.78789352,3.61201574,3.76899984
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,472.93287037,1290.54552896,1345.51898823,2.15171478,1.97662280
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,938.10784314,2559.28558980,2674.97294988,2.15397577,1.97221906
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,220.26157407,609.18095554,667.32129220,2.03535200,1.87108975
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,160.69024572,511.60534769,1114.33650440,1.26209266,1.17884098
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,306.64726265,991.16917690,2220.34058349,1.20883888,1.14451276
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.98957558,261.05851741,555.47089792,1.30738015,1.20620364
