group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,64.00709220,183.35051595,246.68855797,1.77788919,1.56233961
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,544.23926380,1646.31522818,2524.89392145,1.47495085,1.37668014
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,124.20790630,381.77971772,615.13446829,1.40237727,1.30651057
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1580.28985507,4585.34435690,6291.96021090,1.69738725,1.54860398
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,327.96170213,943.72528367,1267.93925262,1.74875926,1.58159393
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,64.90354610,185.90986855,247.93369052,1.77818976,1.57585672
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,668.34260615,1918.91670133,2550.18903934,1.76294335,1.60051656
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,162.74468085,466.48097581,623.08382826,1.77379788,1.59086803
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1700.24587459,4847.23959917,6313.53657380,1.80945807,1.63574948
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,330.41560284,949.74414112,1269.57106838,1.75573319,1.58985232
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,62.80615942,180.21314131,245.54478153,1.76698644,1.54282692
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,661.38586957,1900.97520747,2543.98211258,1.75609366,1.58923552
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,161.88215488,464.99996262,623.65247690,1.76003361,1.58381395
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1708.98484848,4861.91948587,6307.18921775,1.82368602,1.64290860
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,250.41028858,772.04783044,1249.73763761,1.38916937,1.30061058
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,42.01346801,134.35631664,240.97508991,1.24608604,1.15754034
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,571.08906883,1704.74477321,2529.38033369,1.54022604,1.42563114
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,108.60995475,345.87408338,608.99664476,1.26122861,1.19108945
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1520.78877888,4462.41781674,6293.82147434,1.63217202,1.50409049
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,263.73006135,802.04491355,1253.78323933,1.45004429,1.34905525
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,39.42079208,128.41328035,240.00015934,1.18287073,1.10901801
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,583.83501684,1730.97528214,2528.79794473,1.57559175,1.44936509
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,112.81991215,356.18427862,611.76765595,1.29346795,1.22178061
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1549.72607261,4517.67133992,6284.76296457,1.66972188,1.52647102
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,251.78184480,775.12198649,1250.12778267,1.39556997,1.30562031
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,40.96221323,131.99741809,240.67127797,1.21930142,1.13778772
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,563.51098097,1686.21137978,2524.43805498,1.52793449,1.41253701
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,113.91708543,358.24767094,611.36736233,1.30844888,1.23041320
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1536.31773050,4494.29293744,6292.96312304,1.64944612,1.51573816
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,332.81560284,955.87050864,1271.59852991,1.76089779,1.59770665
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,67.07407407,190.19221524,247.50243466,1.84638285,1.61743579
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,674.87137681,1930.81433546,2547.12189078,1.78594449,1.61328410
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,163.53981107,469.20082426,624.99781717,1.76771365,1.59487703
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1745.93602694,4936.10611054,6302.15822296,1.86712682,1.67094231
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,333.90579710,954.39333966,1264.85139727,1.79225827,1.60512736
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,57.24818841,169.10538073,246.39320379,1.59538625,1.43652578
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,688.02717391,1960.51554990,2551.24983765,1.81283794,1.63642296
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,161.25622255,462.73879703,621.92962509,1.76646360,1.58087320
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1736.87788779,4924.74677254,6315.67943637,1.84675846,1.66273495
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,328.89604685,945.72097271,1268.02770018,1.75341060,1.58500106
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,66.41914191,188.76348908,247.38672317,1.83068667,1.60553774
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,667.83838384,1914.78459623,2544.64208382,1.77198416,1.60095817
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,161.32515337,463.45286276,622.95645282,1.75930305,1.58033904
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1710.23927393,4867.54499914,6312.61104623,1.82081076,1.64327097
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,323.94021739,935.52647634,1268.26196720,1.72612777,1.56658838
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,65.95828221,187.10546428,246.13050243,1.84351669,1.60039763
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,679.23550725,1938.18797106,2544.02894573,1.80339783,1.62210788
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,161.81985816,465.28914012,624.40660913,1.75360506,1.58258902
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1707.22826087,4854.19004065,6299.86341991,1.82752620,1.64237837
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,326.68521230,942.49986915,1270.52034336,1.73241553,1.57564000
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,66.42208589,188.44705483,246.80610162,1.84256277,1.60718895
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,678.14026403,1936.59670357,2545.27182632,1.79811648,1.61977114
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,162.00250941,465.47265165,624.05198768,1.75828722,1.58431343
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1727.94719472,4899.74514110,6304.16659878,1.84630315,1.65733659
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,333.96778917,957.23392438,1269.73197951,1.77400175,1.60287409
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,63.63064133,183.26461729,247.94563113,1.74308736,1.55213379
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,659.13696370,1893.51804068,2538.99260937,1.75944608,1.58632196
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,164.63539192,470.90393316,623.95498497,1.78761590,1.60415275
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1700.82659933,4846.53067285,6310.08278866,1.81274128,1.63653957
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,262.96879433,798.91112321,1250.99716806,1.45477260,1.34720621
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,40.94431185,131.84937187,240.47192491,1.22166833,1.13770986
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,567.40924092,1697.96974903,2530.98464480,1.52765759,1.41850635
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,116.00404858,362.69015541,611.53772255,1.33137761,1.24628085
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1529.41584158,4477.25893085,6288.18399459,1.64541307,1.51101279
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,326.48226950,942.42819251,1271.15236088,1.72902133,1.57459275
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,61.82321188,178.43585187,246.03171383,1.72985309,1.52311531
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,671.39393939,1924.09238151,2548.06276400,1.77497420,1.60665099
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,158.57407407,458.53439293,624.41975449,1.71833332,1.55825637
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1739.55555556,4929.95111487,6315.00599843,1.85013543,1.66479616
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,333.27777778,955.09209587,1268.46423091,1.77511804,1.60096249
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,62.32246377,180.08784079,247.13309928,1.72258815,1.52973154
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,687.29207921,1958.39668288,2550.19248216,1.81292138,1.63534409
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,159.39898990,458.63627541,621.50970862,1.74933748,1.56732882
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1732.38943894,4916.58782562,6317.82501507,1.84030673,1.65917264
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,257.35460993,788.18072098,1252.73563554,1.41825833,1.32559904
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,579.40283688,1724.97521053,2534.61849065,1.55386748,1.43999507
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,104.61418440,337.01333572,608.03143781,1.22029894,1.16087664
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,255.29230769,784.12146538,1253.16260884,1.40557024,1.31774935
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,560.68840580,1681.55541180,2526.64196949,1.51665590,1.40687727
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,121.05153374,374.08724822,613.12442027,1.37926074,1.28382332
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,255.68408551,785.79920299,1254.71336971,1.40293592,1.31870242
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,621.69471947,1816.80790882,2541.32278785,1.65538225,1.51669436
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,110.48186946,350.30445466,609.95163291,1.27730016,1.20492051
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,248.19141104,767.92746670,1250.64177365,1.37410312,1.29200829
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,612.06072874,1793.15488039,2534.87480191,1.64099962,1.50032202
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,147.97657394,434.07920923,620.14104934,1.63379738,1.48257084
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,247.66666667,767.17661800,1251.25803741,1.36932907,1.28984945
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,597.25905797,1762.71739305,2535.59359011,1.60008134,1.47280728
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,113.65244668,357.26016829,610.58225290,1.31013503,1.22886194
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1740.97087379,4241.63906448,1905.39966437,3.93418571,4.51336051
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3559.97029703,8705.09453965,3921.70530751,3.83736322,4.57046659
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,862.45454545,2110.25814894,957.97074763,3.82117445,4.50476348
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,377.61261261,1078.15001023,1323.71284611,1.79944843,1.66139233
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,785.23243243,2220.87752770,2655.38167825,1.86434902,1.70947324
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,194.93637847,550.67485693,653.91394822,1.87292361,1.71784814
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,163.79166667,521.23223304,1123.08939447,1.26382744,1.17692913
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,316.06164875,1019.77346381,2252.78480205,1.21494687,1.14706440
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.45725646,258.43608674,553.43086940,1.27499893,1.18263970
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1728.37864078,4223.00206385,1919.07393701,3.85804380,4.47755639
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3345.52173913,8239.55175791,3887.91039250,3.65952887,4.33586621
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,780.77669903,1933.74874136,946.54573809,3.53078468,4.13976675
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,387.08368201,1098.21403653,1324.31158323,1.84247842,1.69325819
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,797.96396396,2254.96134633,2668.98930853,1.87040533,1.72784104
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,193.74714519,546.27049909,650.44572890,1.88664447,1.71299701
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,160.46881720,514.18654850,1122.86784779,1.23903535,1.16028307
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,316.08490566,1019.31025648,2251.86381544,1.21675934,1.14730719
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.17458359,262.20217035,553.76984316,1.29912205,1.19983848
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1814.02912621,4400.85008240,1918.01105001,4.05307713,4.67320827
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3485.65048544,8524.21599112,3874.82321363,3.83476865,4.49769058
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,811.55339806,1992.88028763,937.56990001,3.73053028,4.29017158
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,401.19327731,1128.66218203,1326.20726274,1.90277098,1.74020121
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,813.95815900,2288.70463150,2669.74899046,1.90653731,1.75461468
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,196.32367150,551.75131720,650.64922784,1.91021969,1.73054176
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,161.85823489,516.86328472,1122.47565668,1.25127919,1.16745188
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,316.78116147,1021.58422563,2253.34600061,1.21666282,1.14876183
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.58931186,261.00878999,553.81652751,1.28960442,1.19383080
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1800.33663366,4382.80239325,1936.87205662,3.95580336,4.63208203
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3759.01941748,9122.89101453,3927.30476062,4.04216323,4.79359038
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,873.34782609,2123.12125600,940.27453797,3.99471958,4.57308735
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,394.40756303,1114.43493992,1326.04465551,1.87116506,1.71728857
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,798.18277311,2251.52248337,2661.97882090,1.88329704,1.72983150
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,189.00720721,538.37887418,654.01557150,1.81524794,1.67710737
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.89264414,510.76218059,1122.61463455,1.22782540,1.15244494
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,314.12500000,1016.05831442,2253.35996596,1.20643541,1.14208058
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.87554905,261.38020376,553.41168283,1.29735442,1.19712391
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1749.91608392,4292.26244051,1962.97720323,3.75877548,4.50544419
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3809.17821782,9204.02769110,3885.25527714,4.17154986,4.86155799
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,837.74125874,2048.44038480,939.37359736,3.83818081,4.40947126
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,380.39971140,1083.14130794,1322.24556155,1.81781400,1.67150213
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,798.10283688,2248.41300686,2656.68152404,1.89257043,1.73094892
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,193.20292887,545.65552547,651.37958758,1.87452659,1.70834724
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,160.74712644,515.51221834,1124.21039388,1.23605894,1.16112648
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,314.33073654,1016.16344301,2252.77768538,1.20830643,1.14271226
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.14543195,259.60593398,552.95593638,1.28960519,1.19009690
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1810.53465347,4417.61532142,1961.29275306,3.89461917,4.64304040
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3584.02912621,8721.75769379,3861.47837551,3.96629312,4.61268758
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,881.90099010,2150.69685040,957.83624285,3.90826512,4.59406855
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,396.67016807,1118.29228083,1324.50310023,1.88742088,1.72568457
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,796.91351351,2248.29357047,2660.92650116,1.88217157,1.72793384
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,180.18918919,519.25994845,652.66907274,1.73955697,1.61775027
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,161.13201531,515.68726329,1123.08214152,1.24333322,1.16353435
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,316.55818815,1021.11739046,2253.34184725,1.21581421,1.14820202
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.92344498,263.78907158,553.81803519,1.31042412,1.20742474
