group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N5000,1,1880.28774423,5381.45641314,6559.50095281,1.78358701,1.65905145
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N1000,1,314.84411765,942.02214554,1302.89277080,1.52844542,1.44949144
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N200,1,70.76523297,203.86173586,259.43445089,1.74158760,1.57286194
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N2000,1,604.82461538,1839.50448057,2634.62818234,1.44970153,1.39759448
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N500,1,138.54932302,429.32600408,654.00884602,1.36783802,1.30639705
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N5000,1,1669.61562500,4925.64280361,6529.05690275,1.60225770,1.51798755
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N1000,1,296.09531250,898.60845170,1295.05614119,1.45963936,1.38778477
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,50.83913043,158.17789207,251.92641660,1.35104861,1.24357915
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,649.72923077,1934.78051256,2637.73273222,1.55271154,1.47291229
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,141.88235294,436.15244008,653.79756862,1.40191327,1.32907842
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1701.68279570,4994.05004014,6531.93803837,1.63122710,1.53965299
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,334.36917563,986.93390028,1310.51496190,1.59955675,1.51339027
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,72.89964158,208.91371528,260.52398160,1.77507814,1.60667213
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,747.97098646,2151.55022978,2659.51163937,1.75103366,1.63406602
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,185.92215569,535.37245195,667.24432967,1.74435685,1.61541610
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1853.81720430,5324.40166098,6556.06692363,1.76077204,1.64135235
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,361.16845878,1040.83103196,1307.03248710,1.73934995,1.60573857
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,70.50748503,204.49224555,261.53592312,1.70007386,1.56421239
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,734.77290076,2124.88735222,2661.01128114,1.71772416,1.61167492
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,182.28053435,527.51045902,666.74882243,1.71337662,1.59158717
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1853.76015474,5324.04074506,6555.63121084,1.76100937,1.64134953
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,310.61076923,930.88681895,1298.72423949,1.52019963,1.43636530
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,51.57391304,159.39195440,251.35629401,1.37893231,1.25727356
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,642.26307692,1915.98869009,2631.90552869,1.54346663,1.46124950
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,141.99236641,436.19863166,653.46816294,1.40482926,1.33000543
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1673.51644101,4938.08355520,6536.82219559,1.60122820,1.52011295
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,280.14111262,863.61709894,1291.89995577,1.38963957,1.33390096
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,50.73802395,157.41363900,250.92991037,1.36279762,1.24328782
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,661.79909366,1962.46613219,2642.30486173,1.57467369,1.49250698
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,137.04262877,424.22571487,650.47842887,1.37209240,1.29802889
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1638.52224371,4857.65677661,6523.28223397,1.57591203,1.49716345
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,282.17901235,866.81615643,1290.01613527,1.40500028,1.34142066
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,43.77340570,142.61643076,250.41225400,1.18230701,1.12175437
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,607.42175573,1841.74340096,2628.91896276,1.46393986,1.40278960
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,131.60863309,411.96413193,648.78506338,1.32668354,1.26188535
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1660.30152672,4911.85982051,6539.17540173,1.58715468,1.51095079
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,352.33512545,1023.68015165,1309.28590254,1.68947571,1.57481870
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,76.34450402,216.20215417,260.72493743,1.85532782,1.66444129
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,734.59680284,2121.05785090,2654.77854596,1.72738011,1.61259366
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,184.36718750,530.50656483,664.31686357,1.74898290,1.60743131
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1875.57706093,5372.61123510,6561.24469469,1.77794225,1.65570512
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,351.95357834,1026.15973140,1315.17994776,1.66878064,1.57130278
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,71.48665955,206.66397798,261.77313704,1.71974911,1.58023656
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,724.65186501,2099.90934873,2654.00475892,1.70523601,1.59606233
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,179.22043011,521.35248098,667.13985286,1.68213954,1.57093816
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1864.98646035,5343.21727492,6548.05031856,1.77679227,1.64961674
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,367.31141199,1056.16476335,1311.59712906,1.75351488,1.62470865
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,69.33083832,200.79949974,259.30140581,1.70852375,1.54879073
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,738.90076336,2130.65052992,2655.90551627,1.73566090,1.61958805
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,184.00000000,529.82414087,664.46545356,1.74451599,1.60485909
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1881.60687023,5380.73620884,6553.25786255,1.78907627,1.66047800
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,360.79751332,1043.79733813,1313.76288368,1.71532407,1.60176786
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,76.46755725,217.66880843,262.90346549,1.81978063,1.66157555
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,732.44294004,2114.92995571,2651.82532013,1.72711288,1.60956295
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,186.55705996,537.02038521,667.82971853,1.74647682,1.61916798
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1856.56297710,5322.36524112,6542.10471990,1.77278386,1.64438623
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,367.51208459,1059.53249625,1316.90652604,1.73686342,1.62323549
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,78.32149201,222.07077066,263.87474216,1.84682532,1.69049020
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,747.59961315,2150.14276254,2658.37084824,1.75203588,1.63367344
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,187.60496183,540.13326387,669.50326810,1.74534903,1.62479584
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1862.33268859,5342.28698017,6556.32743211,1.76868507,1.64711793
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,367.88740458,1059.00627907,1314.55188515,1.74641083,1.62544958
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,74.24156306,210.74033712,258.77969536,1.83899626,1.63341544
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,737.40232108,2121.17728281,2644.47282999,1.75094988,1.61938702
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,182.13141994,526.98211227,666.35697732,1.71450095,1.59089870
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1866.17938931,5355.97659826,6566.54361694,1.76548651,1.64888489
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,280.17841727,863.28676637,1291.16546472,1.39185307,1.33422543
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,54.13980410,165.53261417,252.78739014,1.42571558,1.29978372
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,646.81237911,1929.27550997,2638.76192129,1.54422167,1.46782757
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,140.81963714,433.06167726,652.21937980,1.40014620,1.32274586
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1722.54007634,5038.02746722,6532.88260474,1.65062299,1.55380435
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,356.39964158,1033.21891421,1311.21373966,1.70266951,1.58786291
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,73.33580247,210.54454748,261.82387621,1.76337283,1.61126127
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,763.91221374,2185.59603410,2661.01448486,1.78583959,1.66044738
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,183.58064516,530.91447393,668.00063372,1.71751351,1.59926319
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1890.62282398,5400.45140899,6554.93539623,1.79650265,1.66646329
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,356.66176471,1035.18503046,1313.76978719,1.69563939,1.58776376
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,71.91489362,207.51133551,261.69250285,1.73139453,1.58760854
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,742.04191617,2134.30129641,2650.69757291,1.75161062,1.62590813
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,176.97058824,515.03032017,664.19687042,1.67958047,1.55815525
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1877.33015267,5376.94432292,6562.47015873,1.77877755,1.65679295
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,289.43125000,883.46901445,1292.79538851,1.43317693,1.36557268
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,625.06576402,1881.61028354,2634.51432029,1.49838102,1.43178994
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,130.37441315,407.61235546,645.58019054,1.33144788,1.25508947
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,294.73502994,894.94706731,1293.56670887,1.45721342,1.38355956
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,614.62550882,1858.71829610,2632.45969990,1.47626247,1.41445781
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,138.74014337,428.11527170,651.11395142,1.38556168,1.30922992
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,274.98452611,851.76585136,1289.90490952,1.36948152,1.31668928
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,629.34153846,1893.67051824,2640.18858859,1.50046692,1.43815553
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,137.05802708,424.39378216,650.72320634,1.37090267,1.29800224
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,284.83378016,874.78656056,1294.40748341,1.40592246,1.34934170
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,643.53906250,1925.46298245,2644.17430904,1.52850648,1.46146467
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,138.68125000,428.42964026,651.90066497,1.38063463,1.30840223
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,292.86706949,890.99205604,1293.45254030,1.44830496,1.37718061
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,628.29352518,1887.75977097,2633.47929333,1.50761471,1.43739807
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,136.12793427,422.53590845,650.86688169,1.36081731,1.29159974
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1467.45544554,3454.29927306,1502.69912072,5.13253681,5.03730746
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3210.03960396,7514.62939721,3080.29682513,5.39073225,5.38778633
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,553.02970297,1354.16569344,764.41886205,3.80207400,3.84534189
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,369.12518409,1035.15470497,1266.97737860,1.92630324,1.74219850
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,781.83333333,2171.03377619,2567.59822214,2.00267600,1.80739557
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,184.90178571,519.66336463,642.79435990,1.91004486,1.72080447
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.17715458,507.55554422,1108.35399991,1.23407894,1.15854892
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,310.96276992,1006.87347906,2237.87430011,1.20292865,1.13788414
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.44306418,262.25991665,563.68835930,1.26519101,1.17782818
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1413.65346535,3352.52672662,1521.26596287,4.81917934,4.84642609
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3205.88118812,7494.59351924,3059.82630419,5.45881161,5.39581260
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,597.27040816,1442.28943842,757.13895855,4.19011327,4.13048665
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,353.26436782,1003.38902627,1269.27721797,1.83472452,1.68239988
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,786.33141762,2180.80448207,2568.31767663,2.01271422,1.81539885
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,190.87866928,533.18069298,644.71223758,1.95628339,1.76209586
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,153.27822581,496.35934706,1106.57182793,1.20254631,1.13427013
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,312.81275720,1011.10441284,2238.55252860,1.20881653,1.14242643
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,84.29560685,265.75597250,563.03422481,1.29883592,1.19699429
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1435.65346535,3398.12062331,1520.83497691,4.89705586,4.91501578
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3353.94059406,7819.57114470,3089.56325773,5.59754786,5.60129336
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,653.83168317,1566.35911400,768.35959331,4.44689567,4.45277775
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,360.35420744,1016.88599822,1266.98486891,1.88050194,1.70977237
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,792.17624521,2190.67860018,2564.17298578,2.03631598,1.82731046
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,184.21647510,517.31050474,641.12912692,1.91615017,1.71763994
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,156.61037037,503.74231700,1107.36563171,1.22563549,1.15096695
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,311.54453441,1007.46519509,2236.75777211,1.20726490,1.13957646
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.57670274,260.39136109,563.57381469,1.25277648,1.16924508
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1380.72277228,3277.30304685,1509.35343830,4.78463965,4.75883149
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3174.77227723,7439.72747196,3077.72583493,5.34073015,5.33556714
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,628.97029703,1512.19877000,764.10117213,4.32794596,4.31016899
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,372.23874755,1043.15062322,1269.69416848,1.93159730,1.75219025
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,807.25244618,2228.76903976,2576.20002338,2.04972226,1.85120957
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,192.96651786,535.75511298,641.51676140,2.00393284,1.78096499
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,155.10697032,500.77418691,1107.66074772,1.21274948,1.14317156
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,306.96250000,998.02400610,2236.94626097,1.18916165,1.12794803
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,84.20577872,265.35659743,562.65220519,1.30051387,1.19644960
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1426.07920792,3364.95228466,1497.03543268,5.02765778,4.91590402
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2994.56435644,7058.34175393,3067.01124544,5.07416082,5.06649057
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,651.29702970,1562.29925250,770.55679312,4.40333577,4.43263323
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,391.75000000,1084.87559583,1271.63192250,2.02470027,1.82300603
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,799.91071429,2208.24475477,2566.78780501,2.05068424,1.84065480
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,181.84775641,514.55034591,645.04353610,1.86119926,1.69626446
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,157.52692308,505.81059980,1107.65146810,1.23170634,1.15552630
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,309.96592593,1005.81188678,2239.70159898,1.19569165,1.13500956
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.62820513,264.42911610,563.14863975,1.28764451,1.19019216
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1361.93069307,3238.51839772,1510.01136688,4.71521903,4.69964447
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2928.67326733,6907.94039004,3043.38037461,5.04328751,4.98054437
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,623.00990099,1498.27439183,761.38877657,4.31917771,4.27946906
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,382.49042146,1065.72006820,1271.87539231,1.97584903,1.78875453
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,800.13307241,2211.31032092,2571.47198113,2.04144836,1.83964918
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,185.56360078,521.79828115,644.15540313,1.90616146,1.72414444
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,160.97333333,512.69331904,1107.11632427,1.26076406,1.17335279
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,306.36532738,997.01004216,2237.36052321,1.18608684,1.12635834
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.87966369,262.83573626,563.08758643,1.27659906,1.18273708
