group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1920.04077670,5303.71540239,6332.31546168,2.04561293,1.85250979
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,358.43392857,1001.19828938,1241.91866374,1.95639026,1.77830167
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,72.14358974,201.97598506,254.07226158,1.93896203,1.73322019
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,723.82862524,2019.16859199,2499.58102094,1.96661326,1.78301467
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,192.66837607,533.70532506,643.78282485,2.02244088,1.82811185
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1886.83300971,5233.44564274,6330.35902052,2.01191079,1.82731246
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,291.34320988,852.83503457,1226.45500019,1.64576127,1.52324367
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,44.95172414,140.20834644,244.86000807,1.34094495,1.23373449
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,639.25811966,1837.67287938,2490.02813417,1.75505949,1.62136886
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,122.14124294,375.82166831,624.06899195,1.39782114,1.30944135
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1695.52919021,4816.14387165,6296.60515570,1.83433357,1.68423381
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,250.34615385,760.63744570,1214.23830035,1.45431943,1.36568922
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,42.62055016,134.54422679,243.40649511,1.29384435,1.19043719
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,604.10645161,1755.16716590,2473.33660507,1.68952148,1.55682742
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,140.81747573,417.81665018,629.62408635,1.57159249,1.44917438
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1721.73183391,4877.78698179,6309.30284005,1.85250203,1.70303428
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,282.35483871,833.94503238,1226.15938813,1.59605317,1.48788195
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,40.53798343,130.02470381,243.08097901,1.23550688,1.14996220
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,604.21451613,1760.24484117,2482.07117862,1.67347173,1.55497838
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,121.74647887,373.97141696,622.21890476,1.40520427,1.30767965
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1716.62905983,4870.33850057,6315.03097666,1.84246948,1.69850276
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,359.61250000,1003.49822934,1241.63891281,1.96402266,1.78306792
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,72.72491349,201.07491355,250.27036879,2.03787920,1.75601814
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,739.85242718,2056.80658036,2507.24014271,1.99355531,1.81171498
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,183.68064516,513.73337799,641.53731103,1.94644865,1.76315258
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1933.09039548,5329.88456242,6330.48387931,2.06112481,1.86273966
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,337.72413793,955.85227783,1237.95755785,1.85943352,1.69968118
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,69.80414313,197.41036453,254.62706942,1.86496249,1.68775312
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,738.61553398,2052.08975028,2503.38819808,1.99851966,1.81050349
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,191.55161290,530.40803218,642.03555955,2.02557871,1.82184984
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1869.80967742,5198.91645452,6332.04397782,1.99232718,1.81406575
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,361.72478632,1008.70506734,1243.09014750,1.96931545,1.79042836
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,74.47419355,206.24544331,253.01752216,2.02455689,1.78029769
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,731.77475728,2039.33985185,2506.09129353,1.97423436,1.79644188
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,186.04896422,518.24494016,640.77692647,1.97792055,1.78190182
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1895.51964286,5253.11143792,6333.18257753,2.01874210,1.83361991
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,356.22718447,996.23003702,1241.25109989,1.94718345,1.77009030
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,73.10940171,203.91744014,253.94508584,1.96760975,1.75175371
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,734.88512241,2042.48922579,2500.09629738,1.99553583,1.80429369
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,189.56055363,525.28714709,640.28443864,2.01948229,1.80900352
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1884.80714286,5226.81414034,6326.01931689,2.01347748,1.82629324
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,363.88754325,1013.54399108,1243.68987174,1.97850605,1.79849236
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,78.53398058,215.15586161,253.83207372,2.11617721,1.85417802
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,753.18461538,2083.31853086,2504.96594786,2.03446610,1.83821031
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,185.53846154,517.91484828,642.09714614,1.96148116,1.77649804
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1882.74563107,5227.08873820,6334.24426225,2.00423121,1.82370726
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,362.96774194,1011.55490825,1243.55877759,1.97406780,1.79498849
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,70.79411765,198.85156985,253.50883455,1.91428820,1.70942091
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,723.83214286,2022.02501474,2504.70939082,1.95572273,1.78148716
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,187.64957265,523.02535413,643.37939000,1.97310079,1.79088504
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1894.94757282,5254.11825894,6337.14011803,2.01473615,1.83269616
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,297.78548387,866.74665925,1227.33739713,1.67880563,1.54825683
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,51.58207343,154.96396560,246.55631270,1.50820608,1.35955099
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,597.09821429,1745.95909102,2483.04296027,1.65198342,1.54086699
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,125.18079096,382.14323100,624.04949969,1.43273448,1.33300207
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1672.84180791,4767.50496449,6294.13280642,1.81172726,1.66701956
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,361.69193548,1007.31063353,1240.70335728,1.97942507,1.79175428
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,73.49241379,204.39792328,253.37366017,1.99016043,1.76067472
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,750.04271845,2075.58332023,2502.82468223,2.03067744,1.83280784
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,179.09516129,502.51895470,638.54691361,1.92222197,1.73197004
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1830.22145329,5109.14858367,6318.91765077,1.96111657,1.78527722
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,365.29708738,1015.66452108,1242.22103527,1.99253510,1.80488652
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,70.22620690,197.96942415,254.05063761,1.88786850,1.69722659
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,731.69114878,2037.95338845,2503.90919130,1.97866819,1.79693837
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,183.15714286,511.92459174,640.24462943,1.95159466,1.76070550
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1888.08662900,5235.86827583,6330.01868773,2.01353979,1.82831481
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,262.77080666,790.46671134,1221.33853045,1.50172062,1.41237347
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,612.88737864,1780.43423727,2485.88885719,1.69034338,1.57100810
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,149.15976331,437.71591112,634.15917759,1.63166264,1.50907090
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,291.58258643,854.15222495,1227.92828080,1.64164851,1.52351237
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,619.57096774,1793.24791925,2483.89002561,1.71255309,1.58451635
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,132.20150659,398.38085898,626.94954645,1.49326310,1.38506755
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,274.52678571,814.69342370,1220.86169124,1.57061743,1.45918959
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,636.45000000,1827.68088674,2482.57299613,1.76177376,1.61777939
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,122.69793103,376.78321256,623.71219122,1.40648931,1.31400439
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,267.94809689,801.31728310,1221.45472127,1.53090192,1.43285366
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,627.74017094,1810.26990417,2483.89508648,1.73512383,1.60045147
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,125.42937853,382.10012565,623.03970669,1.44224710,1.33567824
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,270.62905983,807.10404368,1221.81727926,1.54493930,1.44333210
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,680.81612903,1927.93281009,2496.65347430,1.85565401,1.70040905
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,132.45185185,399.73735755,628.45244915,1.48600040,1.38583922
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1380.44347826,3296.98136717,1541.79239244,4.55349404,4.67065440
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2858.80000000,6798.74516030,3096.67618854,4.71052301,4.79714424
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,654.71304348,1577.10665621,789.23771814,4.26669843,4.33287059
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,437.35235732,1214.15115700,1329.28971766,2.00472938,1.85623402
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,912.63771712,2516.31660789,2686.41335499,2.06110090,1.90852361
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,218.65909091,610.55175674,684.64122122,1.95915938,1.80615993
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,157.83847283,504.93799635,1100.88309530,1.24480600,1.16437037
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,310.91498881,1002.27445386,2217.59770889,1.21800810,1.14765560
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.69101124,263.20240582,569.29268834,1.26305181,1.17231091
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1379.20000000,3293.67417833,1540.50249600,4.55714827,4.66826526
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2842.75816993,6775.10309159,3114.27732760,4.63037462,4.76320661
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,636.34285714,1534.86218878,782.08587552,4.22576326,4.23832012
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,438.95285360,1217.40662309,1329.14769557,2.01258979,1.86167117
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,906.24242424,2507.67625005,2694.84305919,2.03119015,1.89580410
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,218.50572082,611.17690533,686.34162650,1.94592639,1.80360757
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,157.34713596,504.02475730,1101.08177830,1.24015374,1.16175545
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,311.71146822,1004.17352013,2218.02923039,1.22030315,1.14960562
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,85.26464361,268.73249848,569.59573372,1.29995548,1.19758835
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1390.91304348,3311.45753398,1528.58862312,4.66937593,4.71710608
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2974.26956522,7049.77687941,3115.52241338,4.84065774,4.96055429
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,653.28695652,1563.87814151,770.77421776,4.47267414,4.36292152
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,426.30769231,1190.67560203,1328.45121250,1.95711189,1.81959442
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,914.38461538,2521.23570061,2688.71685341,2.06075789,1.91084125
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,212.54949495,600.53839209,689.52814971,1.87163730,1.76235438
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.20691676,505.90072304,1101.23433860,1.24633077,1.16611487
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,308.74382498,998.41360397,2218.79004347,1.20724697,1.14185736
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.06574142,264.06213606,569.43496460,1.26767362,1.17590815
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1331.81699346,3178.38399740,1510.66644484,4.58124064,4.55672489
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2915.18260870,6914.62411213,3093.82351923,4.81247444,4.88398429
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,673.35000000,1615.61365194,788.66172348,4.39475221,4.44391553
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,437.43020595,1219.17644724,1338.04330772,1.97341327,1.85230919
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,911.79318182,2517.59402192,2691.87970764,2.04907510,1.90574318
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,221.67048055,617.70498880,686.22432777,1.97493572,1.82421500
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,156.74357090,502.97301768,1101.45201594,1.23395634,1.15849188
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,314.91470786,1011.81949746,2219.77984097,1.22947293,1.15743714
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.92363397,265.95649605,569.62771551,1.27926077,1.18425334
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1274.65217391,3065.84143188,1522.45790021,4.31460129,4.36874098
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3021.18571429,7151.16759124,3122.09013566,4.89608054,5.02735562
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,699.15000000,1672.53220117,794.36511210,4.49619396,4.58409063
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,432.50114416,1206.16790064,1333.11190553,1.96869577,1.83814773
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,903.30769231,2493.57517429,2680.46636757,2.05104876,1.89451491
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,220.89578164,619.01808051,691.49301377,1.93176254,1.81449012
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,159.46622614,508.41285693,1101.03376945,1.25704591,1.17268421
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,309.99706098,1000.90133486,2218.56832406,1.21256787,1.14510833
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,83.26211454,264.50594372,569.49741919,1.27018623,1.17780299
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1408.48695652,3342.98567207,1519.43709776,4.78720193,4.78148742
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2928.67857143,6943.68784129,3095.52837146,4.82931730,4.90338622
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,595.34862385,1445.35401583,774.69953904,4.03265419,4.00901868
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,439.01985112,1219.31285183,1332.32766660,2.00122574,1.86033404
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,874.34318182,2433.88905942,2681.64827515,1.98315318,1.84599711
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,219.62954545,614.56961442,688.23416050,1.94283677,1.80917885
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,155.79620161,500.52363910,1100.59576935,1.22981417,1.15397668
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,311.09397944,1003.22761267,2218.64217989,1.21671791,1.14789981
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.86710526,259.62513148,569.69324194,1.23217735,1.15387268
