group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N200,1,46.61010101,148.82366102,260.38686105,1.25168499,1.16315456
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N2000,1,564.59383378,1706.19891363,2518.88079287,1.47965035,1.39668942
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N500,1,116.67386091,368.83530144,621.24848917,1.28849315,1.21521882
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N5000,1,1573.00147493,4652.05638338,6477.19548412,1.58892507,1.48649381
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N1000,1,320.20150659,945.15745379,1307.99651711,1.59931940,1.49431847
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,47.31120944,150.10384878,260.06204240,1.27496131,1.17579301
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,551.55307995,1676.26369269,2513.90022204,1.45306057,1.37379367
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,126.81903485,392.41667050,625.65055120,1.37381694,1.28692015
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1650.85545723,4819.16610952,6486.04055753,1.66162877,1.54084000
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,317.24017467,937.15368556,1304.69472898,1.59505028,1.48518043
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,68.38229755,199.65078222,270.22994218,1.66076754,1.51891039
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,648.91492537,1888.88458550,2531.51090876,1.67841123,1.54713694
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,162.35309973,472.55892133,636.65385941,1.67871413,1.53572568
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1738.55743879,5005.02913415,6491.71157099,1.74591680,1.60228884
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,323.01965924,950.26434111,1306.62084185,1.61784186,1.50470082
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,70.90811639,204.83397394,270.08786664,1.72449103,1.56157275
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,653.09062980,1898.54734667,2533.24498726,1.68618651,1.55431432
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,159.71939736,467.86243543,638.07656867,1.64182101,1.51567253
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1765.36911488,5060.11980505,6490.33099329,1.77382567,1.62134226
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,269.55622010,828.06123755,1287.14315223,1.40489162,1.32289276
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,44.17121588,143.73918124,260.38061667,1.18626983,1.12070771
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,560.80113636,1698.41882758,2519.09925328,1.46937419,1.38976141
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,120.37825421,378.31075712,624.41283453,1.31107625,1.24061964
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1574.75422427,4657.67871654,6480.74287375,1.58841885,1.48746919
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,272.02096986,836.67749141,1293.40959758,1.39945516,1.32975190
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,49.45373134,155.45713645,261.66350307,1.31008324,1.21082805
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,563.73271889,1703.96782520,2518.09401451,1.47861312,1.39525649
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,143.66193182,430.72102138,631.43751916,1.51820399,1.40531601
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1534.92036753,4576.31435483,6483.66398544,1.54641676,1.45910190
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,305.44836957,910.13379732,1300.27819930,1.54952573,1.44538996
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,46.04316547,147.60910626,260.32667077,1.23726024,1.15336035
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,575.93785311,1731.48645514,2521.85829509,1.50468344,1.41678398
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,119.03062201,374.58219290,622.75503968,1.30582977,1.23167760
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1540.96755162,4587.91650521,6481.87091579,1.55363189,1.46350211
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,324.86417910,951.68648888,1302.26375834,1.64140792,1.51288094
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,71.74289773,206.22119030,269.45442606,1.75561128,1.57695744
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,647.57627119,1888.76399222,2536.31379405,1.66666707,1.54370192
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,164.86175115,477.02315248,635.28203265,1.71438041,1.55494282
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1761.50282486,5055.64192477,6496.76939637,1.76537261,1.61802360
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,337.24745269,979.81978833,1306.46642140,1.68962438,1.55458402
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,67.09785523,196.05213363,268.56903343,1.65629739,1.50056945
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,637.06095979,1863.21919133,2529.76557017,1.65073184,1.52605905
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,161.41347626,470.73521411,636.89477441,1.66733716,1.52878390
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1711.66854991,4949.63879163,6492.84228779,1.71813371,1.58321028
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,344.04021448,997.18178617,1312.24516082,1.70392379,1.57590608
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,70.13134328,202.53332156,268.85959150,1.72622600,1.55111927
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,666.50094162,1928.37871563,2536.65278207,1.71477508,1.57779373
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,163.89253731,476.81312077,638.53852747,1.68152442,1.54514042
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1721.34274953,4968.98766473,6491.39201078,1.72885116,1.59016518
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,328.53275109,960.39314343,1304.17859158,1.65354460,1.52498464
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,72.92772861,208.16929700,268.51790230,1.80111599,1.59904642
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,658.95103578,1913.24526548,2537.72471869,1.69348249,1.56393349
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,160.92772861,469.30543381,636.14272356,1.66750110,1.52593792
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1751.58407080,5033.05046506,6493.30009662,1.75787687,1.61134025
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,336.68926554,979.22599356,1307.49079265,1.68337212,1.55220282
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,72.88586252,208.57034889,269.39679356,1.78458736,1.59631099
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,656.44029851,1903.94020982,2530.39088328,1.69984526,1.56099341
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,162.23731343,471.74529733,635.62353483,1.68469604,1.53578661
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1707.21092279,4938.63118623,6489.74469976,1.71579320,1.58033157
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,331.96313364,970.15722419,1308.89000240,1.65511101,1.53510417
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,70.84745763,204.47165923,269.66317052,1.73016390,1.56145149
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,647.05838041,1886.14325292,2533.53855371,1.67010576,1.54334933
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,156.81415929,461.53610359,637.58381412,1.61522948,1.49527002
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1727.60828625,4977.41992689,6483.07431995,1.74096160,1.59532800
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,276.35791091,844.04762947,1290.41231715,1.43059112,1.34601172
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,46.03731343,148.01939668,261.08713865,1.22707285,1.15233682
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,546.06144393,1662.84167603,2510.33422710,1.44401930,1.36436803
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,118.25480283,373.30199824,623.36001122,1.29388369,1.22566365
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1551.57886677,4606.59405454,6475.69807280,1.56823443,1.47144885
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,330.38427948,965.41166417,1306.26869747,1.65589572,1.53062964
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,66.64202335,195.36741501,269.04590947,1.63733565,1.49195041
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,664.87570621,1929.04885283,2543.95366179,1.69783699,1.57327676
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,161.18806744,470.55021159,637.40705295,1.66149197,1.52673815
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1718.61904762,4967.88332670,6499.61808448,1.72042993,1.58752773
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,331.70754717,968.02128919,1306.00376866,1.66341147,1.53537197
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,68.53582090,198.59584086,267.75533519,1.70549592,1.52654941
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,658.52537313,1910.83872645,2534.98918336,1.69716113,1.56375676
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,163.47009569,476.40648070,639.39073141,1.67134481,1.54140557
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1736.70244821,4998.60313999,6487.10099619,1.74729000,1.60139234
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,283.51347709,860.52967653,1293.24662867,1.45906951,1.37043595
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,557.89105058,1692.05830894,2518.56314141,1.46257116,1.38456131
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,118.54347826,374.13612841,623.77891266,1.29466863,1.22755022
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,263.62299854,815.26069482,1286.35175613,1.37623906,1.30204654
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,560.62500000,1699.15693090,2521.08835062,1.46585685,1.38911484
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,124.72693032,388.74310345,626.88352250,1.34397301,1.27094634
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,277.40560472,846.95504638,1291.71681578,1.43214617,1.34931380
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,564.61770245,1706.67123038,2519.64145550,1.47853392,1.39660533
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,126.80058224,393.23172463,627.18684593,1.36453334,1.28586012
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,285.14488636,865.30492966,1295.72429952,1.46001867,1.37540029
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,594.85223881,1774.03665831,2527.51971444,1.54495825,1.45007592
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,167.07532957,483.77722595,639.13844584,1.70996960,1.56737339
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,280.42477876,855.14726436,1295.14090549,1.43756813,1.35892170
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,552.97035040,1681.38477126,2517.80339926,1.45082689,1.37574044
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,127.41630277,393.11563868,624.66893925,1.38618318,1.29189046
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,885.99640288,2216.34862740,1474.40976852,3.32111978,3.11704207
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1955.11290323,4787.45881314,2850.70210156,3.80149550,3.49630570
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,452.37016575,1120.82917164,715.97631241,3.52198680,3.24139358
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,417.08955224,1159.67111920,1330.79094367,1.99250843,1.81739506
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,858.85679012,2355.69768666,2584.49249802,2.10598498,1.90769330
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,199.00000000,556.75259146,650.77658962,1.94408336,1.78165240
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,156.01749475,504.56879944,1130.62698368,1.20697447,1.13796915
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,300.81611570,974.97673669,2191.84731717,1.19962204,1.13484235
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.63699060,255.73808612,552.81176528,1.27638774,1.17952042
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,976.85635359,2404.93420445,1473.13899205,3.66869469,3.39406997
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1903.40860215,4685.30628216,2860.71867483,3.67235311,3.41007272
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,396.21505376,999.77545343,708.66128956,3.15669601,2.90342678
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,427.49011858,1181.40526992,1330.91029119,2.04172809,1.85308341
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,841.40246914,2315.27007445,2577.17649974,2.07809753,1.87886335
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,203.17057569,564.17340264,648.49439091,2.00268709,1.81341945
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,156.72969461,506.08605246,1130.68728965,1.21225793,1.14153595
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,303.05380201,979.69229721,2191.94400244,1.20835933,1.14064921
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.22807018,256.90322237,552.69246211,1.28671578,1.18570536
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1001.44198895,2459.56352407,1479.27563476,3.72667359,3.46266311
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1992.41397849,4869.91995558,2859.25312569,3.84842886,3.55027792
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,431.74585635,1078.32154916,716.80375216,3.35277394,3.11146082
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,431.34189723,1186.48882990,1325.61652920,2.08117218,1.86932054
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,839.01234568,2305.94535837,2569.35497376,2.08833104,1.87692875
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,194.55223881,545.39051345,647.00395369,1.92907105,1.75421001
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,157.59304703,507.80295038,1130.54013430,1.21949091,1.14594876
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,305.00419874,983.74788846,2191.93007895,1.21616311,1.14573050
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.61115242,255.86731781,553.14127549,1.27332222,1.17895410
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,911.74193548,2270.55166625,1475.42949119,3.41240839,3.19430348
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2010.91397849,4911.85604263,2865.36308239,3.86591274,3.57599123
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,441.37016575,1099.00782090,717.94788108,3.41537460,3.16929202
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,434.92887029,1197.70304662,1332.35097032,2.07155460,1.87784433
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,830.34728033,2290.98728642,2574.92443931,2.05536630,1.85985995
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,198.07036247,554.89609524,650.92103715,1.93390987,1.77497466
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,153.62875817,499.31566190,1130.12909828,1.19032877,1.12611640
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,296.31524164,965.25125534,2191.21972848,1.18285720,1.12324527
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,78.72916667,251.71057745,552.71658941,1.24694058,1.15999991
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,970.06451613,2392.95389823,1477.04383133,3.62194078,3.36972667
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1957.09944751,4799.56403922,2865.04196741,3.76338546,3.49194899
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,432.13812155,1080.69676131,719.60813956,3.32683962,3.10901782
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,434.03556485,1195.48017214,1331.69969165,2.06986812,1.87514005
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,832.92963753,2295.37582938,2573.13997716,2.06540768,1.86497369
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,196.24520256,549.48144258,648.01901205,1.93805511,1.76510426
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,159.54307374,512.09054837,1130.94521053,1.23303465,1.15561275
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,299.57452764,971.90974106,2190.98268026,1.19632073,1.13178326
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,79.75508945,253.76682197,552.57061910,1.26435875,1.17067538
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,934.44623656,2316.72328272,1473.39727181,3.50805757,3.26502621
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,1932.36464088,4748.44394468,2865.78132211,3.71370994,3.45286949
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,431.38121547,1076.15970021,714.27982737,3.37641314,3.11368394
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,427.16049383,1179.26632571,1328.29628443,2.05039320,1.85339196
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,853.54074074,2344.21067487,2583.75106199,2.09447275,1.89848491
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,176.09808102,505.44758644,644.30977676,1.76494946,1.62624242
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,156.34919524,505.22264451,1130.56002796,1.20979121,1.13966843
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,300.03994394,973.80211213,2192.64363707,1.19500879,1.13266150
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.04962312,254.49623070,552.77905358,1.26735290,1.17351460
