group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N5000,1,1526.59032717,4447.89831275,6203.60401107,1.67279001,1.54571133
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N1000,1,316.63455150,907.73545939,1215.69708380,1.77269411,1.61144299
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N200,1,62.47766323,178.88360697,241.54938044,1.78102034,1.57719156
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N2000,1,656.53322259,1877.25263429,2479.86585701,1.78978663,1.63567055
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N500,1,156.96677741,451.92306990,614.81256055,1.74534661,1.58271826
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N5000,1,1668.27663230,4745.63780771,6208.21145774,1.82436118,1.65400106
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N1000,1,254.01877347,769.95637903,1202.50390676,1.46543290,1.37119218
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N200,1,43.53342817,135.42615480,234.36684802,1.35168902,1.22103119
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N2000,1,533.36630603,1604.38116456,2450.57314860,1.50199613,1.40449023
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N500,1,109.48117155,345.66885254,601.62599127,1.29318933,1.22304630
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N5000,1,1493.99112426,4370.28343768,6186.14424684,1.64969351,1.52223904
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N1000,1,239.48625430,738.63789539,1200.62758310,1.38760292,1.31435948
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,47.45518630,144.00515858,235.10246181,1.46011758,1.29780310
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,575.34466770,1699.06395381,2463.58331299,1.59680884,1.48315943
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,115.62823276,359.03061654,602.62568693,1.35937747,1.27086077
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1552.75734158,4499.59299863,6198.52814163,1.70525685,1.56628658
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,314.92426584,905.00385344,1217.19376429,1.75722930,1.60398254
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,66.22987013,187.90047120,243.70896017,1.84260874,1.64370731
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,668.26975945,1896.54701813,2470.58373470,1.84040981,1.66072160
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,161.53654485,460.65419225,613.39195287,1.80757985,1.61951683
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1665.68936877,4747.86723774,6221.92667004,1.81066899,1.65055585
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,316.91924399,909.69870098,1218.16332182,1.76454251,1.61127549
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,63.00125156,180.86989780,243.16124768,1.76353319,1.58313048
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,644.68778980,1848.35934859,2472.27831571,1.77215708,1.61485125
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,159.28474576,457.87884991,616.84058323,1.75528788,1.59852973
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1678.79491525,4772.32626236,6216.80711504,1.82898666,1.66113907
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,240.08123249,739.02298326,1199.08957302,1.39602647,1.31723972
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,40.52163651,129.33036375,234.68864286,1.25316611,1.16039645
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,541.65088757,1624.60323923,2455.90570221,1.51621856,1.41952950
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,110.72852234,348.20062371,601.50561391,1.30866733,1.23296102
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1604.47176080,4610.96093005,6205.06134611,1.75700774,1.60536276
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,249.77743431,761.52998171,1203.24141341,1.43851647,1.35415658
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,38.79071597,125.46383509,234.21984326,1.20663344,1.12650197
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,536.19933555,1613.24521042,2455.90457044,1.50096018,1.40896510
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,108.75025176,343.61617124,600.67211412,1.29037126,1.21785048
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1502.09530583,4391.67135819,6194.25182287,1.65272387,1.52774124
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,245.70677966,751.95895500,1201.27852027,1.42150063,1.33876076
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,42.50449714,133.16898706,234.16243745,1.32310028,1.20082804
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,553.12519320,1651.08276239,2460.54019780,1.54034482,1.44083342
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,111.22337662,349.15835484,601.37382637,1.31533535,1.23694845
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1502.25747508,4393.03883332,6196.10514342,1.65155518,1.52769882
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,326.67086835,931.81397880,1221.40223054,1.80581149,1.64760173
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,64.40847458,183.42343294,242.48052462,1.81677153,1.61199468
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,645.04485050,1851.85035793,2477.22315491,1.76355005,1.61427936
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,162.63389831,465.07113193,617.22736884,1.78914456,1.62388732
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1703.82302405,4825.84550210,6219.28633857,1.85425053,1.68004275
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,308.41864407,891.60663379,1217.47485057,1.71984994,1.57843037
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,59.50332226,173.06117815,242.22278719,1.68330683,1.51803306
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,643.22093023,1847.95619590,2477.05336424,1.75889005,1.61081707
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,158.76632302,455.51674255,614.53287526,1.76755489,1.59689449
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1688.83898305,4790.94096141,6212.64831910,1.84326995,1.66928966
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,311.54559505,896.43710636,1214.44363499,1.74911310,1.59217958
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,64.48179272,182.71053299,240.92236169,1.85138786,1.61775885
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,641.16101695,1843.81212018,2477.31870276,1.75274851,1.60679232
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,154.10465116,446.46174240,615.71514447,1.70667075,1.55975756
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1697.92026578,4818.40849441,6228.03506827,1.84081597,1.67456984
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,322.62745098,921.54588850,1218.08248313,1.79664812,1.63360034
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,64.70431894,183.83151951,242.10566410,1.83286850,1.61872551
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,648.87254902,1859.66346098,2476.93287094,1.77457830,1.62170877
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,153.21134021,442.69612185,612.28694356,1.72294319,1.55623332
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1647.75429553,4706.54964841,6214.81153389,1.79673154,1.63756243
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,323.63726885,923.14085530,1217.16660635,1.80595599,1.63803438
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,63.41631799,180.99516400,241.83022773,1.80200739,1.59459500
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,648.61242604,1856.94615627,2473.01718365,1.78149804,1.62221565
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,155.39687055,448.62545357,614.76400185,1.72826375,1.57065227
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1655.56440678,4725.49928632,6219.63296496,1.80145942,1.64304301
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,310.16386555,893.54839605,1214.42544210,1.74142679,1.58677926
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,58.31002088,169.39879866,240.10538431,1.69004248,1.50000281
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,668.91186441,1901.87273628,2477.76213377,1.82772506,1.65999731
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,160.70710059,459.60848931,614.62010354,1.78846696,1.61178456
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1667.53780069,4751.24653574,6221.07778675,1.81334762,1.65206068
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,239.41675734,737.41177286,1198.68117610,1.39348635,1.31474480
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,45.82840237,140.33780165,234.60165910,1.41880903,1.26640133
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,539.33333333,1620.93988518,2458.00249332,1.50619492,1.41463653
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,113.21694215,353.79441333,602.24286093,1.33342979,1.25211720
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1457.87254902,4300.01128577,6195.09903056,1.60346862,1.49366455
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,315.61295681,904.84771042,1214.33011572,1.77240036,1.60816338
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,64.03925620,181.65429002,240.68063630,1.84380050,1.60986487
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,640.74252492,1843.27668452,2477.92426370,1.75044538,1.60583773
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,159.12673879,456.77648202,615.44884716,1.76437050,1.59872818
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1664.81615120,4744.61604238,6219.34908428,1.81175033,1.65015895
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,327.27047913,930.89634226,1217.50194432,1.82486407,1.65204341
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,58.77434312,170.64879704,240.61417296,1.69351086,1.50777779
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,654.41186441,1872.80024464,2479.80664883,1.78411874,1.63161346
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,160.11694915,458.43574774,614.72223661,1.78108955,1.60712165
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1657.84763314,4728.22847807,6215.98341127,1.80681392,1.64517515
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,245.79224030,751.20016070,1199.59221313,1.42756592,1.33970236
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,646.63621262,1852.59802974,2472.60135619,1.77688188,1.61851915
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,108.91295938,343.95431260,600.67061500,1.29231105,1.21913712
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,236.13506494,732.14498956,1201.50731269,1.36540195,1.30080481
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,551.70168067,1644.31728958,2453.70051873,1.54817596,1.43945544
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,114.63369397,357.65789678,603.88431180,1.33975550,1.26221253
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,228.66386555,713.52331406,1196.00529452,1.33924413,1.27292747
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,592.30730897,1735.54792277,2465.64455235,1.64013375,1.51546638
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,128.37457627,388.88836916,608.57085346,1.46818233,1.36649013
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,255.35209826,772.56950696,1202.20756905,1.47413290,1.37657697
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,558.68491124,1661.30868429,2458.09791457,1.56007173,1.45208684
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,143.78994083,422.93454343,612.04635007,1.61874640,1.48345155
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,238.80165289,735.62256073,1197.76723597,1.39286995,1.31261817
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,581.97457627,1714.83789089,2467.11424259,1.60890273,1.49520370
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,113.48225470,355.05565035,603.51816552,1.32857243,1.25339403
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1579.35156250,3886.74443208,1842.72444337,3.67779740,4.46136623
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3146.44531250,7782.40521683,3771.97016842,3.56068151,4.38434959
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,779.25781250,1927.44037570,937.15232938,3.56036259,4.34804258
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,429.93532338,1196.48000872,1310.55937802,1.98527022,1.86880394
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,909.88536585,2516.36723568,2680.20160227,2.03573647,1.92671037
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,223.18026565,617.67346592,664.86269245,2.02975114,1.90025587
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,151.76576577,488.88387672,1080.02218148,1.22049474,1.14819848
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,301.12450593,978.77541745,2195.38955418,1.19006707,1.13021239
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,79.47279412,253.08049671,547.49836614,1.26129741,1.17170184
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1542.53383459,3805.42061119,1834.40804544,3.62010391,4.37418924
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3246.73387097,8004.20442093,3795.12664154,3.63605999,4.50096797
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,774.80451128,1910.96540217,924.19725661,3.62586267,4.33794857
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,448.20342612,1240.13385588,1320.63091762,2.03182788,1.92639089
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,888.60243902,2466.13526993,2669.59503953,2.00717160,1.89344828
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,227.12155963,628.14347395,668.92885449,2.03548666,1.92283687
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,153.87803086,493.92424304,1081.17384675,1.23291397,1.15878735
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,307.96065808,992.50565323,2194.46840800,1.21885894,1.14807214
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,82.34092431,258.94355597,547.29638457,1.30849476,1.20150541
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1511.32432432,3748.01692010,1848.11706496,3.50179429,4.29095928
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3217.11711712,7919.40365547,3753.54809065,3.67127198,4.47432611
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,779.45161290,1924.33300152,930.83230434,3.60286205,4.35455244
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,436.55733945,1212.15027720,1313.93330102,2.00336355,1.88986179
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,905.36829268,2497.99468952,2664.07004357,2.05530218,1.92307880
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,219.91707317,609.64190106,662.64284753,2.01635657,1.88039285
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,153.23952976,491.85382888,1079.84148039,1.23306345,1.15601240
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,304.45045045,985.43962374,2194.91283354,1.20411890,1.13890471
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.43970588,257.38070732,547.86282611,1.28953029,1.19166449
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1547.48872180,3823.13228994,1847.70824013,3.58694764,4.38039695
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3293.04032258,8098.43186332,3791.08684430,3.69460528,4.55796355
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,763.16363636,1891.72669852,933.22087097,3.51206385,4.27312760
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,445.91055046,1231.36968080,1313.45368622,2.04808858,1.92210669
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,894.33902439,2478.02784086,2669.48947208,2.02032208,1.90314025
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,210.85550459,592.09433912,665.03811822,1.91643847,1.81697455
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,153.69349315,492.98595854,1080.17695106,1.23538241,1.15824975
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,303.28802351,983.35913141,2195.52704837,1.19835699,1.13577693
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,78.92427064,251.83821484,547.31922182,1.25401805,1.16619743
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1523.26315789,3756.72646899,1819.02362707,3.62726336,4.33363732
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3213.28906250,7903.54970036,3739.36617627,3.69079619,4.47295966
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,749.95967742,1854.66733878,916.02886948,3.56409195,4.22389390
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,439.71463415,1218.86472800,1314.17945736,2.01694104,1.90054467
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,901.62585034,2496.87974399,2676.09730041,2.02469393,1.91381524
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,213.63149606,597.27657063,663.95616690,1.94933678,1.83667329
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,156.17781043,498.10301620,1080.07146504,1.25577716,1.17133485
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,310.44190871,998.11938466,2195.26843471,1.22712512,1.15431994
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,79.66181566,253.18742516,546.98200655,1.26845536,1.17412047
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1572.91406250,3875.10702655,1845.91773842,3.65194399,4.44397760
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3218.15315315,7939.31261372,3785.49908037,3.61966300,4.46843186
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,774.64516129,1916.20156688,934.21991554,3.55835766,4.32814966
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,460.30975610,1261.78270185,1314.20010297,2.11132949,1.97099271
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,913.43658537,2516.72871900,2667.53519908,2.06711399,1.93581483
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,227.07922912,627.34026502,667.64181782,2.04454044,1.92379535
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,148.74558824,482.89968700,1080.57630572,1.19407814,1.13212322
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,304.95573997,986.39002496,2194.72872003,1.20646876,1.14024838
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.84667488,256.10764283,547.79517631,1.28068888,1.18561019
