group,n,meanMakespan,meanEnergy,meanCost,meanImbalance,meanObjective
formalfull|E2_ablation|LSCBO|no_levy|W0_equal|default_4_to_1|NONE|N5000,1,1569.49848024,4538.62658604,6195.14407896,1.71799619,1.57923828
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N1000,1,325.24907063,930.26208650,1238.12359083,1.78791688,1.62064377
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N200,1,68.08962868,193.81764388,255.90157643,1.81988439,1.61668034
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N2000,1,686.91263941,1951.90388555,2528.38202121,1.83175806,1.66767386
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N500,1,159.16565350,457.28699652,615.27106813,1.75877231,1.60151653
formalfull|E2_ablation|LSCBO|no_local_search|W0_equal|default_4_to_1|LEVY|N5000,1,1792.03717472,5016.49196823,6220.78166261,1.93981530,1.74703852
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N1000,1,241.55569782,745.81387497,1219.96695811,1.38306509,1.30499490
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N200,1,43.64561734,138.32034304,247.67147743,1.27909661,1.17874932
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N2000,1,584.40558511,1730.43417671,2514.13799892,1.58245029,1.47769458
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N500,1,114.71968962,357.60686288,602.51919210,1.34336268,1.26561329
formalfull|E2_ablation|LSCBO|no_phase2|W0_equal|default_4_to_1|LEVY|N5000,1,1533.16542751,4466.86613793,6202.22422011,1.67303906,1.55068966
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N1000,1,249.06313131,763.32509479,1223.33427820,1.41513648,1.33304490
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N200,1,44.91666667,141.41441745,248.47437641,1.30407254,1.20157171
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N2000,1,573.49552239,1705.10724555,2509.46225804,1.56081263,1.45798598
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N500,1,114.47195122,356.79258844,601.98251711,1.34383979,1.26400890
formalfull|E2_ablation|LSCBO|no_phase3|W0_equal|default_4_to_1|LEVY|N5000,1,1547.70249520,4495.60606698,6199.44208856,1.69095583,1.56209907
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N1000,1,341.18750000,966.19507279,1243.03385602,1.85549804,1.67904474
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N200,1,63.35106383,184.24182353,256.43471800,1.68363657,1.52874195
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N2000,1,697.82725528,1972.53394714,2524.58632256,1.86842831,1.68923432
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N500,1,163.21124620,464.44766866,612.98930533,1.82184989,1.63522390
formalfull|E3_evolution|CBO|V1_CBO|W0_equal|default_4_to_1|NONE|N5000,1,1810.25836431,5062.31234332,6234.92887681,1.94760892,1.75929035
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N1000,1,339.75683891,963.90538047,1244.27738895,1.84273281,1.67290113
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N200,1,65.62612036,189.24359782,256.90644973,1.73539655,1.56920596
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N2000,1,716.83271375,2018.45915433,2535.98122621,1.89617456,1.72181495
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N500,1,164.89361702,469.92633023,616.54200559,1.81188771,1.64435838
formalfull|E3_evolution|LSCBO|V2_CBO_plus_Levy|W0_equal|default_4_to_1|LEVY|N5000,1,1803.87546468,5046.77113213,6230.89057027,1.94412039,1.75489304
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N1000,1,279.85776805,832.91148701,1233.10989642,1.55554645,1.44846728
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N200,1,41.71175858,133.53004670,246.30091436,1.24238291,1.14401477
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N2000,1,560.98358586,1678.54974906,2508.57852634,1.52823067,1.43445247
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N500,1,114.92936803,358.05504958,602.53963414,1.34568916,1.26725285
formalfull|E3_evolution|LSCBO|V3_CBO_plus_LS|W0_equal|default_4_to_1|NONE|N5000,1,1527.40273556,4453.77779545,6200.27529846,1.66816972,1.54644531
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N1000,1,250.40425532,766.84134094,1224.63430625,1.41856521,1.33780107
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N200,1,44.36084453,139.81849538,247.68604969,1.29983532,1.19227380
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N2000,1,571.50447761,1699.26365788,2506.41021814,1.56057894,1.45482186
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N500,1,119.93465046,369.84576228,604.99310789,1.38834185,1.30498733
formalfull|E3_evolution|LSCBO|V4_CBO_plus_Levy_plus_LS|W0_equal|default_4_to_1|LEVY|N5000,1,1580.53039514,4565.80067629,6202.68776055,1.72437633,1.58697769
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N1000,1,264.30091185,797.93071638,1228.48272003,1.48434668,1.39023370
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N200,1,52.65000000,158.36272899,249.98133718,1.50230418,1.34437892
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N2000,1,554.92804878,1661.50025291,2500.59769731,1.52499638,1.42449209
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N500,1,121.13383838,373.19311742,606.52139242,1.39237039,1.31334971
formalfull|E3_evolution|LSCBO|V5_LSCBO_final|W0_equal|default_4_to_1|LEVY|N5000,1,1602.60460653,4616.06978790,6210.39386875,1.74259921,1.60315059
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N1000,1,321.92249240,927.43318501,1245.50623652,1.74136261,1.60420206
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N200,1,66.45079787,190.35167701,255.80845160,1.77785213,1.58690770
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N2000,1,713.05182342,2009.83244615,2534.63149026,1.88887087,1.71509449
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N500,1,160.20149254,460.05434630,616.36790132,1.76167770,1.60839111
formalfull|E4_main|AOA|AOA|W0_equal|default_4_to_1|NONE|N5000,1,1798.30326296,5030.97780111,6223.35833091,1.94442879,1.75152531
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N1000,1,337.36617100,959.72712097,1245.72152648,1.82405180,1.66300643
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N200,1,68.75338189,195.93666834,257.22674591,1.81195411,1.62543552
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N2000,1,694.36468330,1968.08053648,2529.55482829,1.84931660,1.68137463
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N500,1,165.38601824,470.92563875,616.49425637,1.81767980,1.64820252
formalfull|E4_main|CBO|CBO|W0_equal|default_4_to_1|NONE|N5000,1,1756.45297505,4939.73372964,6216.05758193,1.90519369,1.72036164
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N1000,1,325.64107486,936.94953991,1248.69099112,1.74942236,1.61683670
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N200,1,64.44423792,186.38144524,256.18663424,1.71721783,1.54928243
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N2000,1,686.13435701,1950.76083278,2529.24308522,1.82800369,1.66598484
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N500,1,165.06691450,470.00067730,616.02596477,1.81791524,1.64624662
formalfull|E4_main|DBO|DBO|W0_equal|default_4_to_1|NONE|N5000,1,1805.32437620,5047.11884180,6226.08302949,1.94972279,1.75656900
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N1000,1,326.29182156,934.26880188,1241.42536253,1.78072087,1.62292857
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N200,1,69.45105566,196.90843336,256.35964632,1.84722593,1.64038825
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N2000,1,714.98272553,2005.89394078,2520.30129767,1.92318797,1.72278258
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N500,1,157.18773234,452.40168525,613.89471217,1.74754753,1.58763472
formalfull|E4_main|GTO|GTO|W0_equal|default_4_to_1|NONE|N5000,1,1800.25278810,5039.94864328,6232.19512751,1.93912551,1.75197334
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N1000,1,312.80547112,906.52516402,1242.06062853,1.70475569,1.57101630
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N200,1,66.43009119,189.89172407,255.05818638,1.79168385,1.58841505
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N2000,1,713.25075988,2007.60615819,2529.87816020,1.89896220,1.71678574
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N500,1,162.57598784,465.92323413,618.02754204,1.77483256,1.62498305
formalfull|E4_main|GWO|GWO|W0_equal|default_4_to_1|NONE|N5000,1,1819.25335893,5073.98330662,6222.20538094,1.96806262,1.76768314
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N1000,1,319.10780669,920.46397924,1243.51673754,1.73359985,1.59441640
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N200,1,68.70212766,195.74480315,257.07359195,1.81353131,1.62488488
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N2000,1,681.32342007,1938.82957471,2525.80783420,1.82185597,1.65783224
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N500,1,172.60037175,487.39564582,619.08644342,1.87559545,1.70083400
formalfull|E4_main|HHO|HHO|W0_equal|default_4_to_1|NONE|N5000,1,1779.40334572,4992.65096288,6225.24471172,1.92242468,1.73685551
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N1000,1,282.32075472,837.52855275,1232.18441476,1.57247219,1.45833945
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N200,1,41.12158055,132.99388155,247.54898473,1.20685911,1.13109862
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N2000,1,668.25834543,1911.05555848,2524.80863491,1.78883182,1.63349038
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N500,1,122.67843866,375.73110894,605.29752611,1.41810455,1.32630633
formalfull|E4_main|LSCBO|LSCBO|W0_equal|default_4_to_1|LEVY|N5000,1,1562.90403071,4528.86032394,6202.29399293,1.70543883,1.57349498
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N1000,1,340.65055762,966.57150482,1245.72496760,1.84179593,1.67553252
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N200,1,68.12291933,193.21546450,254.69281359,1.84461213,1.62049163
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N2000,1,663.58541267,1900.51611520,2523.36113486,1.77908044,1.62505313
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N500,1,168.94832827,479.71375902,618.95421023,1.83696565,1.67295476
formalfull|E4_main|PSO|PSO|W0_equal|default_4_to_1|NONE|N5000,1,1783.64491363,5001.15374778,6224.64384489,1.92750767,1.74016766
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N1000,1,318.83877159,920.69464317,1244.94081423,1.72679453,1.59270621
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N200,1,70.78896104,198.90993558,254.94520515,1.91157678,1.66879996
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N2000,1,707.96282528,1995.38542482,2527.71059489,1.88924466,1.70744774
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N500,1,164.32702020,470.32058279,619.37639826,1.78344372,1.63706179
formalfull|E4_main|WOA|WOA|W0_equal|default_4_to_1|NONE|N5000,1,1840.69888476,5120.54718099,6225.59963293,1.98834194,1.78366417
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N1000,1,255.27651515,779.39875240,1228.96667249,1.43210760,1.35517248
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N2000,1,553.35410334,1660.09351122,2503.96785765,1.51505832,1.42085739
formalfull|perturbation|LSCBO|CAUCHY|W0_equal|default_4_to_1|CAUCHY|N500,1,117.77164179,364.03691087,602.64845785,1.37826640,1.28958248
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N1000,1,250.69452888,767.90602059,1225.46220379,1.41755025,1.33864194
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N2000,1,558.49256506,1672.63577268,2507.27469686,1.52360931,1.42997901
formalfull|perturbation|LSCBO|GAUSSIAN|W0_equal|default_4_to_1|GAUSSIAN|N500,1,111.02818372,348.51644833,599.99959306,1.31566244,1.23806669
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N1000,1,262.08127721,793.81192263,1229.39252119,1.46887881,1.38131807
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N2000,1,576.60486322,1711.58951562,2509.47031604,1.56926117,1.46387446
formalfull|perturbation|LSCBO|LEVY|W0_equal|default_4_to_1|LEVY|N500,1,126.52326784,384.20907915,606.13976307,1.45687538,1.35583089
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N1000,1,289.44065657,855.45324156,1237.74922269,1.59238633,1.48340539
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N2000,1,608.56313498,1781.78407001,2515.97699485,1.64458820,1.52296976
formalfull|perturbation|LSCBO|NONE|W0_equal|default_4_to_1|NONE|N500,1,123.28058511,377.18384234,605.65439706,1.42271745,1.33077341
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N1000,1,249.68389058,766.86719586,1227.38221288,1.40573097,1.33407910
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N2000,1,667.14312268,1909.48280554,2526.15976493,1.78326665,1.63105025
formalfull|perturbation|LSCBO|RANDOM_RESTART|W0_equal|default_4_to_1|RANDOM_RESTART|N500,1,131.16171004,395.00353950,608.17563345,1.49625525,1.39054436
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1475.54901961,3469.79519755,1495.65838206,5.17865487,4.75490873
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3200.10784314,7459.65371990,3017.84970906,5.60646461,5.06853283
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|heterogeneous_20_to_1|NONE|N500,1,620.19607843,1482.78399946,732.30157992,4.51674637,4.11198072
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N1000,1,432.83168317,1162.04123477,1251.89126071,2.30939433,2.03733318
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N2000,1,837.50924025,2272.55265735,2540.81255731,2.20412219,1.96135904
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|medium_5_to_1|NONE|N500,1,202.29363450,551.17192903,622.53401788,2.16580735,1.93770207
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,159.44890768,510.14364737,1103.66101146,1.24443009,1.16520481
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,313.82369942,1015.46007854,2241.86669354,1.20518000,1.14111648
formalfull|vm_heterogeneity|AOA|AOA|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.53468208,256.21090774,548.20025113,1.26487979,1.17696846
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1227.12745098,2937.64796835,1469.37425185,4.47178849,4.05910123
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3043.45098039,7118.93667257,2992.02225916,5.43029333,4.86121102
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,577.83333333,1393.54976464,730.54025136,4.22993170,3.86459052
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N1000,1,403.89108911,1101.02000187,1250.58026921,2.16102682,1.92752404
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N2000,1,878.39356436,2360.22837143,2545.31262724,2.30082032,2.03679841
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|medium_5_to_1|NONE|N500,1,189.91479821,523.27600769,618.74199557,2.06684050,1.84736227
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,155.64664311,502.07583592,1103.39744300,1.21575539,1.14591962
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,315.83899557,1019.37276631,2241.35217097,1.21387878,1.14628449
formalfull|vm_heterogeneity|CBO|CBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.05774648,256.98751779,547.63665772,1.27761875,1.18283598
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1332.28431373,3163.86616343,1482.22876771,4.76569543,4.35300762
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,2975.04901961,6981.47192800,3001.09307187,5.27410298,4.75492311
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,533.05882353,1297.95164682,726.36805105,3.95042886,3.60712774
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N1000,1,393.38366337,1080.41989372,1252.90292108,2.09439550,1.88576408
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N2000,1,878.35874439,2363.58406316,2551.48344720,2.28594951,2.03444414
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|medium_5_to_1|NONE|N500,1,204.40150094,555.75809379,622.88461531,2.18509394,1.95341779
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,157.17677515,505.49669133,1103.81698758,1.22610005,1.15355282
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,307.81203008,1002.77919247,2241.58485867,1.18260532,1.12605666
formalfull|vm_heterogeneity|DBO|DBO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.24854227,257.68942490,548.18460629,1.27621714,1.18429527
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1442.35294118,3391.19980404,1478.67196786,5.18581196,4.68184482
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3246.71568627,7552.18705784,3009.63030558,5.72107329,5.14259516
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,504.01960784,1238.77685394,728.75048267,3.70902858,3.42930577
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N1000,1,411.95687885,1119.50342056,1253.60371132,2.19001187,1.95627087
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N2000,1,862.54932735,2330.12825633,2550.54830881,2.24699254,2.00506479
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|medium_5_to_1|NONE|N500,1,186.94843049,516.31673783,617.33918875,2.04705831,1.82623538
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,157.30635838,505.74728689,1103.78212247,1.22724441,1.15422793
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,305.46619718,997.98477189,2241.75177497,1.17329173,1.12012818
formalfull|vm_heterogeneity|GTO|GTO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.68579627,256.61320476,548.35770755,1.26600086,1.17837702
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1488.36274510,3493.05033175,1489.46615304,5.26943377,4.80130599
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3264.42156863,7598.50322171,3026.60234172,5.68427407,5.15464951
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,521.66666667,1273.48850929,725.05499172,3.88110978,3.54186375
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N1000,1,420.80941704,1133.70999001,1245.97851812,2.27394405,1.99576968
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N2000,1,885.52242152,2375.57364130,2546.20089862,2.31733660,2.04989000
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|medium_5_to_1|NONE|N500,1,211.97560976,571.78417241,623.32864875,2.26176824,2.01096822
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,159.68860947,509.62025484,1101.82002321,1.25350506,1.16722381
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,311.03507565,1009.55968741,2241.70332863,1.19477065,1.13413754
formalfull|vm_heterogeneity|GWO|GWO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,80.71564626,256.18633457,547.47740376,1.27350530,1.17947081
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N1000,1,1288.36274510,3066.99813346,1472.57219611,4.67315295,4.23605885
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N2000,1,3356.58823529,7787.31619491,3020.84069348,5.86831199,5.29254772
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|heterogeneous_20_to_1|NONE|N500,1,448.04961832,1118.89385062,722.84853741,3.35544437,3.10586778
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N1000,1,415.50716846,1125.57052033,1251.21090487,2.22018231,1.97154835
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N2000,1,860.68834081,2328.22594491,2554.10284781,2.23387049,2.00030738
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|medium_5_to_1|NONE|N500,1,191.47309417,527.52011390,620.53777688,2.06763591,1.85705240
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N1000,1,158.55103550,508.58431528,1104.22123437,1.23526221,1.16039125
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N2000,1,310.33173735,1008.24439153,2241.97331471,1.19157463,1.13231810
formalfull|vm_heterogeneity|HHO|HHO|W0_equal|near_homogeneous_1_5_to_1|NONE|N500,1,81.45048143,258.00723353,547.99938999,1.28087970,1.18653235
